,132,135,154,155,160,179
D10212742,5.5,6.0,6.0,4.5,3.0,4.5
D10212743,6.0,6.5,6.5,4.0,3.5,4.0
D10212773,5.5,5.5,6.0,5.0,3.5,4.5
D10212774,6.0,5.5,6.0,5.0,3.5,4.5
D10212868,6.0,6.0,6.0,5.0,3.5,4.5
D10212879,6.0,5.0,7.0,5.0,4.5,5.0
D10220473,5.5,5.5,6.0,4.0,3.0,5.0
D10220474,5.5,5.5,6.0,5.0,2.0,5.0
D10220475,5.5,6.0,6.5,5.0,2.0,5.5
D10220476,5.0,6.0,6.5,4.0,2.0,5.0
D10220494,6.0,6.0,5.5,4.0,2.0,5.0
D10220696,6.0,6.0,6.0,4.0,2.0,5.0
D10220717,6.0,5.5,6.0,5.0,2.0,5.0
D10220718,5.5,5.5,6.0,6.0,2.0,4.0
D10220719,6.0,6.5,7.0,6.0,2.0,5.0
D10220720,5.5,6.0,6.0,5.0,2.0,5.5
D10220721,6.0,5.5,6.5,5.0,2.0,6.0
D10220942,6.0,6.0,6.0,4.0,2.5,5.5
D10220943,6.0,5.5,6.0,5.0,3.5,4.5
D10221374,5.5,6.0,6.0,5.0,3.5,5.0
D10221375,6.0,5.5,6.0,4.0,2.0,4.5
D10221377,6.0,5.0,6.0,5.0,4.0,4.0
D10221378,6.0,5.5,6.5,5.0,2.0,5.0
D10222462,5.5,6.0,5.5,4.0,2.5,4.5
D10230338,6.0,6.0,6.5,5.0,2.0,7.0
D10230462,5.5,6.0,6.0,4.0,1.0,4.5
D10230712,6.0,6.0,6.0,5.0,2.0,5.5
D10230927,5.5,6.0,6.0,5.0,2.0,4.0
D10230928,5.0,6.0,6.5,5.0,1.0,5.0
D10230929,6.0,6.0,6.0,5.0,1.0,5.0
D10230933,6.0,6.0,6.0,6.0,2.0,5.0
D10231056,6.0,6.0,6.5,5.0,3.0,4.0
D10231139,5.5,6.0,6.5,4.0,0.0,4.0
D10231323,5.5,5.5,6.0,4.666666666666667,2.6666666666666665,6.5
D10231836,5.5,6.0,5.5,4.0,3.0,7.0
D10231839,5.5,6.0,6.5,4.0,2.1666666666666665,5.666666666666667
D10231840,6.0,6.0,6.0,4.0,3.6666666666666665,4.0
D11210408,6.0,6.0,6.0,5.0,3.0,5.5
D11210409,6.0,6.0,7.0,4.0,3.0,4.0
D11210425,5.0,6.0,5.0,4.0,3.0,5.0
D11210809,5.5,6.0,5.5,4.5,2.5,4.5
D11210810,6.0,6.0,6.0,5.0,3.5,4.5
D11210811,7.0,5.5,6.0,7.0,5.0,4.5
D11210816,7.0,7.0,7.0,5.0,1.0,5.0
D11210897,6.0,6.0,6.5,5.0,2.0,4.5
D11210898,6.0,6.0,6.5,4.0,3.0,6.0
D11210899,6.0,6.0,6.0,4.0,3.0,4.5
D11210976,6.0,6.0,6.0,5.0,3.0,5.0
D11210977,6.0,6.0,6.5,5.0,3.5,5.0
D11210978,6.0,5.0,6.5,4.5,4.0,4.5
D11210979,6.0,5.0,6.0,5.0,3.0,5.0
D11211018,6.0,5.5,6.0,4.0,2.5,4.5
D11211099,6.0,6.0,7.0,4.5,3.5,4.5
D11211100,6.0,6.0,7.0,4.5,3.5,4.5
D11211102,6.0,6.0,6.5,4.5,3.0,4.0
D11211104,6.0,6.0,5.0,5.0,4.0,4.5
D11211105,5.0,6.0,6.0,4.0,4.0,5.0
D11211106,6.0,6.0,6.0,4.0,3.0,4.0
D11211107,6.0,6.0,6.0,4.0,3.0,4.0
D11211110,6.5,6.0,6.5,5.0,2.0,5.5
D11211111,6.0,6.0,6.0,5.0,3.0,4.0
D11211112,5.5,6.0,6.0,4.5,3.5,5.0
D11211113,6.0,5.5,6.0,5.0,4.0,5.0
D11211114,6.0,6.0,6.5,4.5,4.5,4.5
D11211115,5.0,6.0,6.0,5.0,3.5,4.0
D11211116,6.0,6.0,6.0,4.0,4.0,4.0
D11211117,6.0,6.0,6.0,4.0,4.0,4.5
D11211118,6.0,5.5,6.0,4.0,3.5,5.0
D11211154,6.0,6.0,6.0,5.0,3.5,5.0
D11211155,6.0,6.0,6.0,4.5,5.0,4.5
D11211278,6.0,5.5,6.0,5.0,4.0,5.0
D11211279,5.5,5.5,5.5,5.0,4.5,4.0
D11211362,6.0,6.0,6.0,5.0,4.0,5.0
D11211363,5.5,6.0,6.0,5.0,4.0,5.0
D11211364,6.0,6.0,5.5,5.0,3.0,5.0
D11211365,6.0,6.5,6.5,5.5,3.0,5.5
D11211367,5.5,6.0,6.5,4.333333333333333,3.75,3.0
D11211861,6.0,5.5,6.5,5.0,6.5,6.0
D11211862,6.0,6.5,6.0,5.0,6.0,7.0
D11211863,6.0,6.5,6.0,4.0,2.5,5.0
D11211864,6.0,6.0,6.0,5.0,3.0,4.0
D11211865,5.5,6.0,6.0,4.0,2.5,3.0
D11211866,6.0,6.0,6.5,4.0,2.0,4.0
D11211867,6.0,6.0,6.0,4.0,5.0,4.0
D11211868,5.0,5.0,6.0,4.0,5.5,4.5
D11211869,5.0,6.0,6.5,4.5,3.0,5.0
D11211988,5.5,6.0,6.0,6.0,4.0,4.0
D11212230,6.0,6.0,6.0,5.5,4.666666666666667,4.333333333333333
D11212326,5.5,6.0,5.0,5.5,4.0,4.5
D11212340,7.0,6.5,7.0,5.0,5.5,5.0
D11212341,6.0,6.0,6.5,5.0,4.5,5.0
D11212343,6.0,5.5,6.0,5.0,4.0,4.5
D11212344,5.0,6.0,6.5,4.5,4.0,5.0
D11212345,6.0,5.5,6.0,5.0,5.0,4.5
D11212347,8.0,6.0,7.0,6.0,5.5,6.0
D11212348,6.0,6.5,6.5,5.0,3.0,5.0
D11212349,6.0,6.0,6.0,4.0,3.0,3.0
D11212350,6.0,6.0,6.0,4.5,4.0,4.5
D11212351,5.0,6.0,6.0,4.5,4.0,5.0
D11212352,6.0,6.0,6.0,5.0,4.5,5.0
D11212397,5.5,5.5,6.0,5.0,3.0,4.0
D11212398,5.0,6.0,6.5,5.0,5.0,4.5
D11212400,6.0,6.0,6.0,5.0,5.0,5.0
D11212520,6.0,6.5,6.0,5.5,5.0,4.0
D11212591,6.0,6.0,6.5,4.0,4.0,3.0
D11212592,6.0,6.0,7.0,4.0,5.0,5.0
D11212594,6.0,6.0,6.0,4.0,5.0,4.0
D11212595,5.0,6.0,7.0,4.0,5.0,3.0
D11212596,6.0,6.0,6.5,4.0,5.0,3.0
D11212597,5.0,6.5,6.0,5.0,5.0,5.0
D11212641,6.0,6.0,6.0,5.0,5.0,5.5
D11212852,6.0,6.0,6.5,5.0,5.0,5.0
D11212853,5.0,5.5,7.0,4.0,4.0,3.0
D11212854,5.0,6.0,7.0,4.0,4.0,4.0
D11212855,6.0,6.0,6.0,6.0,5.5,5.0
D11212856,6.0,6.0,6.5,5.0,3.5,4.0
D11212857,6.0,6.5,7.0,4.5,4.0,4.5
D11212858,6.0,5.5,6.0,4.0,5.0,5.0
D11220072,5.5,6.0,6.5,5.0,3.5,5.0
D11220073,6.0,6.0,6.5,6.0,3.0,5.0
D11220074,6.0,6.0,6.0,5.0,3.0,4.5
D11220075,6.0,5.0,5.5,5.0,2.0,5.0
D11220076,5.5,5.0,6.5,5.0,4.0,5.0
D11220077,5.5,5.0,6.0,4.0,3.5,4.0
D11220229,5.5,5.5,6.0,5.0,2.0,5.0
D11220230,6.0,5.5,6.0,5.0,2.0,5.5
D11220963,5.5,5.5,6.0,4.0,4.0,5.0
D11220964,5.5,5.5,6.5,5.0,3.0,5.0
D11220965,6.0,6.0,6.0,5.0,3.5,6.0
D11220966,5.5,6.0,6.0,5.0,2.5,6.0
D11221167,6.0,5.5,6.0,5.0,5.0,5.0
D11221483,5.5,6.0,5.5,4.5,4.0,3.5
D11221490,6.0,6.0,6.0,4.0,4.0,5.5
D11221890,6.0,5.5,6.0,5.0,3.0,5.0
D11221891,6.0,5.5,6.0,5.0,4.0,5.0
D11221896,5.5,5.5,6.0,5.0,2.0,5.0
D11222094,6.5,6.0,6.5,3.0,4.0,4.0
D11222186,5.5,5.5,6.0,5.0,3.0,5.0
D11222346,5.5,5.0,6.0,5.0,2.5,5.0
D11222347,5.5,6.0,6.0,5.0,4.0,5.0
D11222348,5.5,6.0,6.0,4.0,3.0,5.0
D11222545,5.5,5.5,6.0,4.5,3.0,5.0
D11222546,6.0,6.0,6.0,5.0,4.5,4.0
D11230232,6.0,5.5,6.0,5.0,3.3333333333333335,5.5
D11230233,6.0,6.0,6.0,4.0,4.0,5.5
D11230743,6.0,5.5,6.5,4.0,4.0,5.0
D11230745,6.5,4.0,6.5,6.0,3.0,5.0
D11231016,5.5,5.5,6.0,5.0,2.0,5.0
D11231018,6.0,6.0,6.5,5.0,2.0,5.5
D11231019,6.0,6.0,6.5,5.0,3.0,5.0
D11231020,6.0,5.5,6.5,4.0,2.0,6.0
D11231023,5.5,6.0,6.5,5.0,2.0,6.0
D11231027,5.5,6.0,6.5,4.0,3.0,6.0
D11231732,6.0,6.0,6.5,4.5,3.0,6.0
D11232110,6.0,5.5,6.0,5.0,2.5,5.0
D11232885,6.0,6.0,6.0,4.5,2.0,5.5
D11232886,5.5,5.5,6.0,5.0,3.0,4.5
D12210089,6.0,6.0,6.0,6.0,5.0,5.0
D12210090,6.0,6.0,6.0,6.0,5.0,4.0
D12210214,6.0,6.0,6.0,5.0,4.5,5.5
D12210332,6.0,6.0,6.0,4.0,5.0,4.0
D12210333,6.0,6.0,6.0,4.0,5.0,4.0
D12210339,6.0,7.0,6.0,5.0,5.0,5.0
D12210340,6.0,6.5,6.0,4.0,4.5,5.0
D12210342,6.5,6.0,6.0,6.0,1.5,5.0
D12210343,5.5,6.0,4.0,3.0,2.0,2.0
D12210730,6.0,6.0,6.5,4.0,5.0,3.0
D12210731,7.0,6.0,6.0,5.0,4.0,3.0
D12210740,5.5,6.0,7.0,4.0,4.0,3.0
D12210741,5.5,6.0,6.0,4.0,4.0,4.0
D12210962,6.0,6.0,7.0,5.0,4.0,3.0
D12211062,6.0,6.0,6.0,4.0,4.0,4.0
D12211136,5.5,5.5,5.0,5.0,4.5,2.0
D12211379,6.0,6.0,6.0,6.0,3.5,4.0
D12211407,6.0,5.5,6.0,4.0,2.5,3.0
D12211408,6.0,6.5,6.0,6.0,5.0,4.0
D12211540,6.0,6.0,6.0,4.0,3.0,4.0
D12211541,5.5,6.0,6.0,5.0,2.5,4.0
D12211542,6.0,6.0,6.0,4.0,2.0,4.0
D12211543,6.0,6.0,5.0,4.0,2.0,3.0
D12211579,5.5,6.0,6.0,4.5,4.0,5.0
D12211580,5.5,6.0,7.0,4.5,5.0,4.0
D12211581,5.5,6.0,6.0,5.0,2.5,4.0
D12211582,5.5,6.0,6.0,4.5,2.0,3.5
D12211630,5.5,6.0,7.0,5.0,6.0,4.0
D12211631,5.5,6.0,7.0,4.5,4.0,5.0
D12211632,6.0,6.0,6.0,6.0,5.0,5.0
D12211633,5.5,6.0,5.0,4.5,4.0,4.0
D12211634,5.5,5.5,6.0,5.0,4.0,4.0
D12211635,6.0,6.0,6.0,4.5,6.0,4.5
D12211636,6.0,6.0,7.0,5.0,4.5,4.0
D12211700,6.0,6.0,6.5,4.5,3.0,4.0
D12211701,6.0,6.0,6.5,4.5,3.0,4.5
D12211702,6.0,6.0,6.0,4.0,2.5,4.5
D12211703,6.0,5.5,6.0,4.0,3.0,5.0
D12211739,6.0,6.0,6.5,5.0,3.5,5.0
D12211740,6.0,6.0,6.0,4.5,3.0,4.5
D12211741,5.5,5.5,6.0,5.0,3.0,4.0
D12211742,6.0,6.0,6.0,4.0,3.0,4.0
D12211943,6.0,6.0,6.0,4.0,3.0,3.0
D12211944,5.5,6.0,6.0,4.5,3.0,3.0
D12212056,6.0,6.0,6.0,4.5,3.0,4.5
D12212057,5.5,6.0,6.0,5.0,2.5,4.5
D12212132,6.0,6.0,5.0,4.5,2.5,5.0
D12212162,6.666666666666667,6.5,8.0,5.0,6.0,4.0
D12212163,6.666666666666667,6.5,8.0,5.5,6.0,5.0
D12212164,5.666666666666667,5.0,5.0,5.0,4.666666666666667,5.0
D12212276,6.0,5.5,5.5,5.0,4.0,3.5
D12212430,5.5,6.0,6.0,4.0,2.0,4.5
D12212431,6.0,6.0,5.0,5.0,4.0,5.0
D12212432,6.0,6.0,6.0,4.5,4.5,5.0
D12212433,6.0,6.0,6.0,4.5,3.0,5.0
D12212522,6.333333333333333,7.0,7.0,4.5,5.666666666666667,4.0
D12212543,6.0,6.0,7.0,5.0,3.0,5.0
D12212544,5.5,6.0,6.0,4.5,5.0,4.5
D12212545,6.0,6.0,3.0,5.5,2.0,5.0
D12212568,5.0,5.5,5.0,5.0,4.0,4.5
D12212714,6.0,5.5,6.0,5.0,6.0,5.0
D12212715,6.0,6.0,7.0,5.5,6.0,5.0
D12212716,6.5,5.5,6.0,5.0,5.0,4.5
D12212717,6.5,6.5,6.0,5.0,6.0,4.0
D12212718,6.0,6.0,7.0,5.0,4.0,5.5
D12212719,5.5,6.0,6.0,4.5,5.0,5.0
D12212729,5.5,6.0,6.0,4.5,5.0,4.5
D12212730,5.5,6.0,6.0,4.5,4.0,4.5
D12212733,6.0,6.0,6.0,5.0,3.0,5.0
D12212734,6.0,6.5,6.0,4.5,4.0,5.0
D12212812,6.0,6.0,6.0,4.5,5.0,4.0
D12212841,6.0,6.0,6.0,5.0,6.5,5.0
D12212842,6.5,6.0,6.0,5.0,4.0,5.0
D12221368,5.0,6.0,5.5,5.0,3.5,5.0
D12221369,5.5,5.0,6.0,5.0,3.0,5.0
D12221670,6.0,6.0,6.0,5.0,2.6666666666666665,5.0
D12221796,5.5,6.0,6.0,4.5,3.0,5.0
D12221797,5.0,6.0,6.0,4.5,4.0,5.0
D12221798,5.5,5.0,5.5,5.0,2.5,5.0
D12221799,5.0,5.5,5.5,4.5,2.0,5.0
D12221800,5.5,6.0,6.0,4.0,3.0,5.0
D12221801,6.0,6.0,6.0,5.0,3.0,5.0
D12222052,5.5,5.5,5.5,5.0,2.5,5.0
D12222053,5.5,5.5,6.0,5.0,3.0,7.0
D12222054,5.5,6.0,6.0,5.0,2.0,5.0
D12222391,5.5,6.0,6.0,4.0,3.0,5.5
D12222392,6.5,6.0,6.0,4.5,2.0,5.0
D12222393,5.5,5.5,6.0,5.0,2.0,4.5
D12222394,6.0,6.5,6.0,4.5,2.0,5.0
D12222395,5.5,6.0,6.0,4.5,2.0,5.0
D12222396,6.0,6.0,6.5,5.0,2.0,4.5
D12222730,6.0,5.5,6.0,5.5,2.0,5.0
D12222731,5.5,6.0,5.5,5.0,3.0,5.0
D12222732,6.0,6.0,6.5,5.0,3.0,4.5
D12231225,5.5,5.0,6.0,5.0,3.5,5.5
D12231721,5.5,6.0,6.0,5.0,3.0,5.0
D12231722,5.5,6.0,6.0,5.0,3.0,5.0
D12232273,6.0,6.0,6.0,5.0,4.5,5.0
F01220349,6.0,6.0,6.0,5.0,5.0,4.5
F01220351,6.0,6.0,6.0,5.5,2.5,5.0
F01220358,5.0,6.0,6.0,5.0,3.0,4.5
F01220562,6.0,6.0,6.5,5.0,3.0,3.5
F01221694,6.0,6.0,5.0,5.0,3.0,5.5
F01221717,6.0,7.0,6.0,6.0,3.0,5.5
F01221811,5.5,6.0,6.0,5.0,3.0,4.5
F01222032,6.0,6.0,6.0,5.0,3.0,4.5
F01222033,6.0,6.0,6.0,5.0,3.0,4.0
F01222034,7.0,6.0,6.0,5.0,3.0,3.0
F01222266,5.0,6.0,7.0,4.0,3.0,5.5
F01222267,5.0,5.5,6.0,5.0,2.5,4.5
F01222268,5.0,5.0,6.0,5.0,2.0,4.5
F01222270,5.0,5.5,6.0,5.0,2.5,3.0
F01222271,6.0,6.0,6.0,5.0,3.5,3.0
F01222347,6.0,6.5,6.0,5.0,3.5,4.0
F01222888,6.0,6.5,6.0,5.0,5.0,4.0
F01222889,6.0,5.5,6.0,6.0,3.0,4.0
F01240932,6.0,5.5,6.0,5.0,2.0,5.0
F01242335,6.0,6.0,6.5,5.0,4.5,5.0
F02212794,5.0,6.0,5.0,4.0,3.0,5.0
F02220579,6.0,5.5,6.0,6.0,5.0,5.0
F02220829,6.0,6.5,6.0,5.0,5.0,3.0
F02220838,5.0,6.0,7.0,5.0,5.0,6.0
F02220839,6.0,6.5,6.0,5.0,6.0,5.0
F02220840,5.5,5.0,5.0,5.0,3.0,5.0
F02220841,6.0,6.0,6.5,5.0,4.0,5.0
F02221507,6.0,6.0,7.0,6.0,5.0,5.0
F02221529,6.0,6.0,7.0,5.0,5.0,5.0
F02221560,5.5,6.0,6.0,5.0,3.5,4.0
F02221561,6.0,6.0,5.5,5.0,3.5,4.0
F02221563,5.5,6.0,6.0,5.0,3.0,4.0
F02221596,5.0,6.0,6.0,5.0,3.0,4.0
F02232179,5.0,6.0,6.0,5.0,3.0,5.5
F02241166,6.0,5.0,6.0,5.0,3.0,6.0
F03221250,5.0,6.5,6.0,5.0,5.0,4.0
F03221434,6.0,6.0,6.0,5.0,3.0,4.0
F03221643,6.0,6.0,6.0,5.0,5.0,4.0
F03221662,5.5,6.0,6.0,5.0,5.0,5.0
F03231597,6.0,6.0,6.0,5.0,3.0,6.0
F03231598,6.0,6.0,6.0,5.0,3.0,5.5
F03231599,6.0,6.0,6.0,5.0,3.0,5.0
F03231600,5.0,6.0,6.0,5.0,3.0,5.5
F03231603,6.0,6.0,6.0,5.0,3.0,5.0
F03231604,6.0,6.0,6.0,5.0,3.0,5.5
F03231605,6.0,6.0,6.0,5.0,3.0,4.0
F03231606,6.0,6.0,6.0,5.0,3.0,5.5
F03232494,6.0,6.0,6.0,5.0,3.0,5.5
F03232495,6.0,6.0,6.0,5.0,3.0,5.5
F03232496,5.0,6.0,6.0,5.0,3.0,5.5
F04221746,5.5,6.0,6.0,5.0,4.0,5.0
F04231405,6.0,6.0,6.5,4.5,4.0,5.0
F05220509,6.5,5.5,6.0,5.0,5.0,5.0
F05220530,7.0,5.5,6.0,5.0,6.0,5.0
F06210281,5.0,6.0,7.0,4.0,3.0,5.5
F06212614,5.0,6.0,7.0,5.0,3.0,5.5
F07221213,6.0,6.0,6.5,4.0,4.0,5.0
F07222904,6.0,6.0,6.0,5.0,3.0,5.0
F07222905,6.0,6.0,6.0,5.0,3.0,5.0
F07222907,6.0,6.0,6.0,5.0,3.0,4.0
F07222908,6.0,5.0,6.0,5.0,3.0,5.0
F07222909,6.0,6.0,6.0,5.0,3.0,5.0
F08210264,5.0,5.333333333333333,5.666666666666667,5.0,3.0,5.5
F08210480,5.0,4.0,5.0,4.0,2.0,5.0
F08210683,6.0,6.0,7.0,6.0,3.0,5.5
F08211486,5.0,6.0,6.0,5.0,3.0,5.5
F08211487,5.0,5.5,7.0,4.0,3.0,5.5
F08211593,5.0,4.0,6.0,5.0,3.0,5.5
F08211595,6.0,6.0,4.0,5.0,3.0,5.5
F08211608,6.0,6.0,7.0,6.0,3.0,4.5
F08211642,6.0,4.0,4.0,5.0,3.0,5.5
F08211643,7.0,4.0,5.0,4.0,3.0,5.5
F08211644,6.0,4.0,5.0,5.0,3.0,5.5
F08211966,6.0,6.0,5.0,5.0,4.0,4.0
F08212108,6.0,6.0,7.0,6.0,3.5,5.0
F08212201,6.0,6.0,7.0,5.0,2.5,5.0
F08212357,6.0,6.0,6.0,4.5,3.0,4.5
F08230035,6.0,6.0,6.0,5.0,3.0,6.0
F09210256,6.0,6.0,7.0,5.0,3.0,5.0
F09210766,5.0,5.0,5.0,4.0,3.0,5.5
F09211507,5.0,5.0,6.0,4.0,2.5,5.0
F09211844,7.0,5.0,6.0,5.0,4.0,5.0
F09212554,6.0,6.0,7.0,4.5,3.0,4.5
F09212604,6.0,6.0,7.0,5.0,3.0,5.0
F10210719,6.0,6.0,7.0,4.0,2.5,4.0
F10210834,5.5,6.0,7.0,5.0,3.0,4.5
F10211215,6.0,6.0,7.0,6.0,3.0,5.5
F10211526,6.0,6.0,7.0,6.0,2.5,4.5
F10211986,5.5,4.0,5.0,5.0,2.5,5.5
F10212829,6.0,6.0,6.0,5.0,3.5,5.0
F10212857,6.0,5.0,6.0,5.0,3.0,5.0
F10222694,6.0,6.0,6.0,6.0,3.0,5.0
F10222695,6.0,6.0,6.0,6.0,3.0,6.0
F10230107,6.0,5.5,6.0,4.0,2.0,4.5
F10230171,6.0,5.5,5.5,5.0,2.0,5.0
F10230296,6.0,6.0,6.0,4.5,3.0,5.0
F10231071,6.0,5.5,6.5,5.0,2.0,7.0
F11210434,6.0,5.0,6.0,5.0,3.0,5.5
F11210435,6.0,4.5,6.0,5.0,3.0,5.5
F11210436,6.0,4.5,6.0,5.0,3.0,5.5
F11211135,6.0,6.0,6.0,5.0,3.0,5.5
F11211136,6.0,6.0,7.0,6.0,3.0,5.5
F11212434,6.0,6.0,6.0,6.0,6.0,5.0
F11212441,6.0,6.0,6.5,6.0,5.0,5.0
F11220374,6.0,6.0,6.0,5.0,2.0,5.0
F11220376,6.0,6.0,6.0,5.0,2.0,5.0
F11220377,6.0,6.0,6.0,4.0,2.0,4.0
F11220378,6.0,6.0,6.0,4.0,3.0,5.0
F11220877,6.0,5.5,6.0,5.0,4.0,4.5
F11223055,6.0,6.0,6.0,5.0,4.5,5.333333333333333
F12210838,6.0,6.0,6.0,6.0,5.0,3.0
F12210839,6.0,6.0,6.0,5.0,5.5,4.0
F12211126,6.0,6.0,6.0,5.5,4.5,3.0
F12211127,6.0,6.5,6.0,5.0,5.0,5.5
F12211128,6.0,6.0,6.0,4.0,4.0,5.5
F12211409,6.0,6.0,6.0,5.0,3.5,5.5
F12211410,6.0,6.0,6.0,5.0,3.5,5.5
F12212322,6.0,6.0,6.0,5.0,5.5,5.5
F12212324,6.0,6.0,6.0,5.0,5.0,5.5
F12212365,6.0,6.0,6.0,5.0,5.0,5.5
F12220172,6.0,6.0,6.0,6.0,3.0,5.5
F12220173,6.0,6.0,6.0,5.0,3.0,5.5
F12230137,5.5,6.0,6.0,5.0,3.0,5.0
F12230293,5.5,5.5,6.0,5.0,2.0,4.0
F12230552,6.0,6.0,6.0,6.0,4.0,4.5
F12231419,6.0,5.5,6.5,4.0,4.5,5.0
F12232202,6.0,5.5,6.0,5.0,3.0,5.0
F12232240,6.0,6.0,6.0,5.0,3.0,5.0
F12232255,6.0,6.0,6.0,5.0,3.0,5.0
G01221726,6.0,6.0,6.0,6.0,3.0,5.5
G01222553,6.0,6.5,6.0,4.0,3.5,5.5
G01222554,6.0,5.5,7.0,4.0,4.0,5.5
G01222555,6.0,6.0,6.0,5.0,5.0,5.5
G01222557,6.0,6.0,6.0,5.0,4.0,3.0
G01222558,6.0,6.0,6.0,5.0,5.0,5.5
G01232116,5.5,6.0,6.0,6.0,3.5,6.0
G01232117,6.5,5.0,6.5,5.0,2.0,3.0
G02220828,6.0,5.5,6.5,4.0,3.5,5.0
G12220725,6.0,6.0,6.0,5.0,1.0,5.0
G12220726,6.0,6.0,6.0,4.0,3.0,5.0
G12220727,6.0,6.0,6.0,5.0,2.0,6.0
G12220728,5.0,6.0,6.0,4.5,1.0,6.0
G12222664,6.0,6.0,6.0,5.0,3.0,5.5
G12222665,6.0,6.0,6.0,5.0,3.0,6.0
P11220792,6.0,6.0,6.5,5.0,2.0,5.0
P11220793,6.0,5.5,6.5,5.0,2.0,5.0
Z01230690,5.5,5.5,5.5,4.0,1.0,4.0
Z01230691,6.0,6.0,6.0,5.0,1.0,4.5
Z01230788,5.5,6.0,6.5,5.5,3.0,4.5
Z01230789,6.0,5.5,6.0,6.0,2.0,4.5
Z01230790,5.5,6.0,6.5,5.0,5.0,6.0
Z01230796,6.0,5.5,5.5,5.0,2.0,4.5
Z01230797,6.0,6.0,6.0,5.0,2.0,5.0
Z01230798,6.0,6.0,6.0,5.0,2.0,5.0
Z01230806,5.5,6.0,6.0,5.0,2.0,5.0
Z01230807,5.0,6.0,6.0,4.5,3.0,5.0
Z01230808,6.5,6.5,6.0,5.5,1.0,4.0
Z01230811,6.0,5.5,5.5,5.0,2.0,4.5
Z01230812,6.0,6.0,6.0,6.0,1.0,5.0
Z01230813,6.0,6.0,6.0,4.5,1.0,5.0
Z01230814,6.0,6.0,6.5,5.5,1.0,5.0
Z01230815,5.5,6.0,6.0,5.0,4.0,5.0
Z01231005,6.0,6.5,7.0,4.5,4.5,4.5
Z01231007,6.0,6.0,6.5,4.5,3.5,5.0
Z01231012,5.0,6.0,6.0,5.0,2.0,4.5
Z01231015,6.0,6.0,6.0,5.0,2.0,5.0
Z01231568,5.5,5.5,6.5,4.0,2.0,6.0
Z01231765,6.0,6.0,6.5,4.5,2.0,5.0
Z01231768,5.0,6.0,6.0,4.5,3.0,5.0
Z01231779,6.0,4.5,7.0,4.0,3.0,4.5
Z01231780,6.0,6.0,6.0,6.0,3.0,4.5
Z01231781,5.5,6.0,6.0,5.0,4.0,5.0
Z01231782,5.5,6.0,6.5,4.0,2.0,4.0
Z01240074,5.5,5.0,5.5,4.5,4.0,5.0
Z01240208,6.0,6.0,6.5,4.5,4.0,5.0
Z01240216,5.5,6.0,5.5,5.0,2.5,4.0
Z01240219,6.0,5.5,6.0,5.0,4.0,5.0
Z01240223,5.5,6.0,6.0,5.0,4.0,4.0
Z01240224,5.5,5.5,5.5,5.0,4.0,5.0
Z01241192,6.5,5.5,6.5,6.0,4.0,6.0
Z01241193,5.5,6.0,6.5,6.0,2.5,6.0
Z01241302,6.0,6.0,6.5,5.0,3.0,4.0
Z01241530,6.0,5.5,6.0,5.0,5.0,5.0
Z01241532,6.0,6.0,6.5,5.0,3.0,5.0
Z01242151,6.0,6.0,6.0,6.0,4.0,6.0
Z01242154,6.0,6.0,6.0,5.0,4.0,5.0
Z01242155,6.0,6.0,6.0,4.0,3.0,6.0
Z01242158,6.0,6.0,6.0,5.0,5.0,5.0
Z01242785,6.0,6.0,5.5,5.0,3.0,5.0
Z02232541,6.0,6.0,6.0,5.0,4.0,4.0
Z02232718,5.0,6.0,6.5,4.5,4.0,4.5
Z02232725,5.5,6.0,6.0,6.0,3.5,5.0
Z02232729,6.0,6.0,6.0,5.0,3.0,5.5
Z02232736,5.0,5.5,6.0,4.5,3.0,5.5
Z02240458,5.0,6.0,6.5,5.0,4.0,5.0
Z04230343,6.0,4.0,6.5,5.0,3.5,4.5
Z04230525,5.0,4.5,6.5,5.0,2.5,4.0
Z04231490,6.0,5.5,6.0,5.0,3.5,4.5
Z04231507,5.5,5.5,6.0,4.0,3.0,5.0
Z04231509,5.5,6.0,6.0,5.0,3.0,5.0
Z05220896,6.5,6.0,7.0,5.0,4.0,5.0
Z05220897,6.0,5.5,6.0,5.0,4.0,5.0
Z05221984,6.0,6.0,5.0,4.0,2.5,4.0
Z05221985,6.0,6.0,6.0,4.0,3.0,5.0
Z05221986,5.5,5.0,6.0,4.5,5.0,4.5
Z05221987,6.0,5.5,6.0,5.0,3.0,5.0
Z05221988,5.5,6.0,6.5,4.5,5.0,4.5
Z05221989,6.0,6.0,5.5,5.0,3.5,5.0
Z05221990,5.0,5.5,6.0,5.0,4.0,4.0
Z05221992,6.0,6.0,5.5,4.0,2.5,2.0
Z05221993,6.0,6.0,6.0,6.0,3.0,4.0
Z05221994,6.0,5.5,6.0,5.5,5.0,4.0
Z05221995,6.0,5.0,6.5,4.5,6.0,5.0
Z05221996,6.0,6.0,6.0,5.0,2.0,4.5
Z05221997,5.5,6.0,6.0,5.0,3.0,5.0
Z05221998,5.5,6.0,6.5,4.5,3.5,5.0
Z05221999,7.0,6.0,6.0,5.0,4.0,5.0
Z05222000,6.0,6.0,6.0,4.0,3.5,4.5
Z05222002,6.0,6.0,6.0,4.0,3.0,4.0
Z05222004,6.0,6.0,6.5,4.5,4.5,5.0
Z05222009,6.0,6.0,6.0,5.0,3.0,5.5
