,132,135,154,155,160,179
D10212773,2.0,3.0,4.0,4.0,2.0,3.0
D10212774,2.0,1.0,1.5,1.5,2.0,3.5
D10212868,2.0,0.0,3.0,4.0,2.0,3.5
D10212879,3.5,2.0,3.0,3.0,2.0,3.0
D10220473,2.0,1.5,2.0,3.0,2.0,3.5
D10220474,3.5,2.0,3.0,3.0,4.0,4.0
D10220475,2.5,1.5,2.0,3.0,3.0,3.5
D10220476,2.5,1.0,2.5,3.0,3.0,3.5
D10220494,2.0,0.5,2.0,2.5,2.0,3.0
D10220696,2.0,1.5,2.5,2.5,2.0,2.0
D10220717,3.5,1.5,3.0,4.0,2.5,4.0
D10220718,2.5,2.5,3.5,3.0,2.0,3.0
D10220719,3.5,2.5,3.5,4.0,3.0,3.5
D10220720,3.5,2.0,3.0,3.0,5.0,3.5
D10220721,2.5,1.0,2.5,1.0,2.0,3.0
D10220942,2.0,1.5,0.0,1.5,2.0,3.0
D10220943,3.0,2.5,2.5,2.5,2.0,4.0
D10221374,2.5,1.5,2.5,2.0,2.0,3.0
D10221375,3.5,0.5,2.5,4.0,3.0,3.5
D10221377,2.5,0.0,0.5,2.0,2.5,3.0
D10221378,3.5,2.0,3.5,2.5,3.0,3.0
D10222462,3.0,1.0,3.5,2.5,2.0,3.5
D10230338,1.5,2.0,1.5,1.5,0.5,3.0
D10230462,2.0,1.0,2.5,2.5,2.5,2.5
D10230712,2.5,1.0,2.5,2.0,3.0,4.0
D10230927,2.5,2.0,2.0,3.5,2.0,2.5
D10230928,2.5,1.0,3.0,2.0,2.0,3.0
D10230929,2.5,2.0,2.5,3.5,3.5,3.5
D10230933,3.0,0.5,3.0,2.0,1.5,3.0
D10231056,3.5,1.5,1.0,3.0,1.0,3.0
D10231139,2.5,1.5,1.5,1.0,0.0,3.0
D10231323,3.0,1.0,3.0,2.5,2.0,3.0
D10231836,3.0,2.5,1.0,1.5,2.0,3.0
D10231839,2.5,1.0,3.0,2.0,2.5,3.5
D10231840,3.5,0.5,3.0,1.0,1.5,2.0
D11210408,3.0,2.0,4.0,4.0,2.0,3.0
D11210409,3.0,2.0,4.0,3.0,2.0,4.0
D11210425,0.0,0.0,0.0,1.0,3.0,4.0
D11210809,2.0,2.0,3.0,2.0,0.0,3.5
D11210810,2.0,3.0,3.5,2.0,0.0,3.0
D11210811,3.0,2.5,2.5,3.0,3.0,4.0
D11210816,4.0,3.0,4.0,4.0,2.0,4.0
D11210897,3.0,3.0,2.0,4.0,2.0,4.0
D11210898,3.0,1.5,2.5,3.0,2.5,3.0
D11210899,1.0,1.0,0.5,2.0,2.0,3.0
D11210976,4.0,4.0,3.0,4.0,3.0,3.0
D11210977,4.0,4.0,4.0,5.0,2.5,3.0
D11210978,3.0,4.0,3.0,3.5,2.5,3.0
D11210979,4.0,3.0,2.0,3.0,3.0,4.0
D11211018,3.0,1.0,2.0,1.5,2.0,3.0
D11211099,4.0,3.0,3.0,2.0,3.0,3.0
D11211100,4.0,0.0,3.0,3.0,6.0,3.5
D11211102,4.0,1.5,1.0,3.0,2.0,3.0
D11211104,3.0,2.0,0.0,3.0,3.5,3.0
D11211105,2.0,2.0,2.5,3.0,4.0,3.5
D11211106,0.0,2.0,0.0,2.0,3.0,2.0
D11211107,0.0,2.0,0.0,1.0,1.5,1.5
D11211110,2.0,2.0,2.5,4.0,2.5,3.5
D11211111,4.0,2.0,3.0,3.0,7.0,2.5
D11211112,4.0,1.5,2.0,3.5,3.0,3.0
D11211113,2.0,2.0,2.5,4.0,3.0,2.0
D11211114,4.0,2.0,1.0,3.0,3.0,2.0
D11211115,3.0,3.0,4.0,3.0,2.0,2.0
D11211116,2.0,2.0,2.0,3.0,4.0,3.0
D11211117,0.0,0.0,0.0,2.0,1.5,3.0
D11211118,1.0,2.0,0.0,0.0,1.5,3.0
D11211154,4.0,4.0,1.5,1.0,1.5,2.5
D11211155,3.0,3.0,1.5,2.0,2.5,3.0
D11211278,4.0,2.5,2.0,3.5,3.0,1.0
D11211279,4.0,2.5,4.0,4.5,2.5,2.0
D11211362,4.0,4.0,1.5,2.0,1.5,2.5
D11211363,2.0,2.0,2.0,3.0,1.5,2.5
D11211364,0.0,0.0,3.0,3.0,2.5,3.0
D11211365,4.0,0.0,2.5,2.5,3.0,3.0
D11211367,2.5,0.0,3.0,1.6666666666666667,2.0,3.0
D11211861,4.0,2.0,4.0,4.0,2.5,3.0
D11211862,4.0,2.0,3.0,4.0,3.0,1.0
D11211863,0.5,0.0,0.5,1.0,0.0,2.0
D11211864,0.0,0.0,1.0,1.0,0.0,2.0
D11211865,2.0,0.0,1.5,1.0,0.0,1.0
D11211866,1.0,1.0,1.5,1.0,0.0,1.0
D11211867,3.5,2.0,3.0,3.0,3.0,2.0
D11211868,4.0,2.5,4.0,4.5,3.5,4.0
D11211869,0.0,2.5,3.0,4.0,3.0,1.0
D11211988,2.5,1.5,2.5,3.0,2.0,3.0
D11212230,4.0,2.0,2.5,4.5,4.166666666666667,3.1666666666666665
D11212326,2.0,1.5,0.5,2.0,0.0,2.0
D11212340,4.0,2.0,1.0,5.0,4.0,2.0
D11212341,4.0,2.0,4.0,3.0,4.5,3.0
D11212343,4.0,2.5,4.0,4.5,4.0,4.0
D11212344,4.0,2.5,3.0,4.0,4.0,3.0
D11212345,4.0,2.5,2.5,3.0,4.0,4.0
D11212347,4.0,1.5,2.0,4.0,3.0,3.0
D11212348,4.0,2.5,2.0,3.0,3.0,3.0
D11212349,4.0,2.0,3.0,5.0,4.0,3.0
D11212350,4.0,2.5,2.0,3.0,4.0,3.0
D11212351,4.0,3.0,3.0,4.0,4.0,3.0
D11212352,4.0,1.5,3.0,3.0,4.0,4.0
D11212397,2.5,0.5,3.0,2.0,1.0,3.0
D11212398,2.0,1.0,1.0,1.5,2.0,3.5
D11212400,1.5,0.5,0.0,1.0,1.0,2.0
D11212520,1.0,0.0,2.0,3.5,0.0,1.0
D11212591,2.0,1.0,1.5,1.0,2.0,3.0
D11212592,0.0,0.0,1.0,1.0,0.0,0.0
D11212594,4.0,3.0,3.0,3.0,4.5,3.0
D11212595,4.0,3.0,1.0,4.0,3.0,3.0
D11212596,4.0,3.5,2.0,4.0,4.0,3.5
D11212597,1.0,0.0,4.0,1.0,0.0,2.0
D11212641,2.5,1.0,2.5,2.5,2.5,4.0
D11212852,4.0,3.5,3.5,4.0,4.0,3.0
D11212853,4.0,2.0,3.5,4.0,3.0,3.0
D11212854,4.0,2.0,3.0,4.0,3.0,3.0
D11212855,3.0,2.0,2.5,4.0,4.0,2.0
D11212856,3.0,2.0,3.0,2.0,2.0,1.0
D11212857,3.0,2.0,1.0,2.0,2.0,1.0
D11212858,3.5,2.0,2.5,3.0,2.5,2.5
D11220072,1.5,2.0,3.0,3.0,1.0,3.0
D11220073,3.0,2.0,3.5,5.0,3.5,3.5
D11220074,3.5,2.0,4.0,3.0,2.5,3.0
D11220075,2.0,3.0,2.5,4.0,1.5,4.0
D11220076,3.0,2.0,2.0,2.0,3.0,3.0
D11220077,2.0,1.0,2.0,3.0,2.0,3.0
D11220229,1.5,0.0,2.0,1.0,2.0,2.0
D11220230,1.5,1.0,2.0,0.0,1.5,2.0
D11220963,2.5,0.5,1.5,2.5,2.0,3.5
D11220964,2.5,2.0,2.0,3.5,3.0,3.5
D11220965,2.0,1.0,2.0,2.5,1.5,3.5
D11220966,3.5,2.0,3.0,3.5,3.0,4.0
D11221167,2.5,2.0,2.0,3.0,3.0,3.0
D11221483,3.0,0.5,3.0,2.0,1.5,1.5
D11221490,2.0,1.5,2.5,3.0,2.0,3.0
D11221890,2.5,0.0,0.5,1.5,1.5,4.0
D11221891,2.0,0.5,1.5,2.0,1.5,4.0
D11221896,2.0,1.0,3.0,3.0,2.0,2.5
D11222094,4.0,1.0,3.0,3.0,2.0,2.0
D11222186,2.5,1.0,2.0,2.5,2.0,3.5
D11222346,2.0,1.0,0.5,3.0,1.0,2.0
D11222347,3.0,1.0,1.0,3.0,2.0,2.0
D11222348,2.5,2.0,2.5,3.0,3.0,3.0
D11222545,2.0,1.5,3.0,3.0,2.0,3.5
D11222546,2.0,2.0,1.5,2.0,2.0,4.0
D11230232,2.5,0.0,2.5,1.0,2.6666666666666665,4.0
D11230233,2.5,1.0,2.5,0.0,1.5,4.0
D11230743,2.0,1.5,2.0,3.0,3.0,3.0
D11230745,3.0,1.0,1.0,3.5,2.0,2.0
D11231016,2.0,0.0,3.0,1.0,2.0,3.0
D11231018,3.5,2.5,3.0,2.0,4.0,3.5
D11231019,3.5,1.0,3.5,4.0,2.5,4.5
D11231020,3.5,3.0,4.0,3.0,3.0,3.0
D11231023,3.0,1.0,2.5,2.0,3.0,3.0
D11231027,3.0,1.0,2.0,1.5,0.5,2.5
D11231732,3.0,1.5,1.5,2.5,2.5,4.0
D11232110,3.0,0.5,2.0,1.0,1.5,2.0
D11232885,4.0,2.0,3.0,2.0,2.5,4.0
D11232886,2.0,1.0,2.0,1.5,2.0,3.0
D12210089,2.0,1.5,1.5,4.0,2.0,2.5
D12210090,1.5,1.0,2.0,1.5,2.0,3.0
D12210214,2.5,1.0,2.5,2.5,2.5,4.0
D12210332,3.5,3.0,1.5,2.0,1.5,2.5
D12210333,3.0,0.0,2.0,2.0,2.5,3.0
D12210339,3.0,0.0,2.0,5.0,5.0,3.0
D12210340,3.0,2.0,2.0,5.0,4.0,2.0
D12210342,1.0,1.5,2.0,3.5,2.5,2.0
D12210343,2.0,1.0,2.0,2.0,2.0,3.5
D12210730,3.5,0.0,4.0,1.0,1.0,2.0
D12210731,3.5,0.0,2.5,1.0,1.0,1.0
D12210740,1.5,1.0,4.0,4.0,3.0,2.0
D12210741,1.5,2.0,2.0,4.0,2.5,2.0
D12210962,3.0,2.0,4.0,4.0,5.0,3.0
D12211062,2.5,1.5,3.0,4.0,2.0,2.0
D12211136,2.0,2.0,3.0,4.0,3.0,3.0
D12211379,2.0,0.0,0.5,1.0,1.5,2.5
D12211407,3.0,2.0,4.0,5.0,2.0,2.0
D12211408,3.0,2.0,4.0,5.0,3.0,1.0
D12211540,2.5,2.0,4.0,4.0,3.0,2.0
D12211541,3.0,1.5,4.0,4.0,3.5,2.0
D12211542,3.0,2.0,3.0,4.0,1.0,2.0
D12211543,2.5,2.0,3.0,4.0,1.0,2.0
D12211579,3.0,2.0,3.0,4.0,2.0,1.0
D12211580,2.5,2.5,3.0,3.5,2.5,3.0
D12211581,3.0,1.5,3.0,4.0,3.0,2.0
D12211582,3.0,1.5,3.0,3.5,3.0,2.0
D12211630,2.0,2.0,2.0,4.0,3.0,3.5
D12211631,2.0,1.5,1.5,3.0,2.5,2.5
D12211632,2.0,0.5,0.5,1.0,2.0,2.5
D12211633,1.5,1.0,2.0,1.5,2.0,3.0
D12211634,2.5,2.0,2.5,2.5,2.0,3.5
D12211635,3.0,1.0,1.5,3.0,2.0,3.5
D12211636,3.5,2.5,3.0,3.0,2.0,3.0
D12211700,4.0,2.0,3.5,3.5,2.5,3.5
D12211701,2.0,3.0,3.0,3.5,3.0,3.5
D12211702,3.0,1.5,1.5,4.0,2.0,3.0
D12211703,3.5,1.5,3.5,4.0,3.5,4.0
D12211739,3.0,1.5,2.5,5.0,2.5,3.5
D12211740,3.5,1.5,3.5,5.0,3.5,3.0
D12211741,3.0,1.5,0.0,3.5,0.0,1.0
D12211742,3.0,2.5,0.0,3.5,0.0,2.0
D12211943,2.5,2.0,3.0,3.5,2.0,1.0
D12211944,3.0,1.5,3.0,3.5,1.0,1.0
D12212056,3.0,1.0,4.0,4.5,3.0,2.5
D12212057,3.0,2.5,4.0,2.5,3.0,3.0
D12212132,3.0,2.0,0.0,2.0,3.0,3.0
D12212162,2.0,2.0,3.0,2.5,2.1666666666666665,3.0
D12212163,3.0,2.5,3.0,3.5,3.0,3.5
D12212164,3.5,2.0,3.0,3.0,3.0,3.0
D12212276,3.5,0.0,1.5,1.0,0.0,2.5
D12212430,2.5,2.5,4.0,3.5,2.5,3.5
D12212431,3.0,2.0,3.0,3.5,3.0,3.0
D12212432,4.0,3.0,4.0,4.5,2.5,3.5
D12212433,3.0,2.0,4.0,3.0,3.0,3.0
D12212522,1.0,2.0,0.0,3.5,1.0,3.5
D12212543,3.0,2.0,3.0,3.0,3.0,3.0
D12212544,2.5,2.5,3.0,3.5,2.5,3.0
D12212545,3.0,2.0,0.0,3.0,0.0,4.5
D12212568,0.5,1.0,2.0,1.0,1.0,3.0
D12212714,4.0,2.5,3.0,4.0,2.0,3.0
D12212715,4.0,2.5,3.0,4.0,2.0,4.5
D12212716,3.5,3.0,3.0,4.5,1.5,4.0
D12212717,3.0,2.0,3.0,4.5,2.0,2.5
D12212718,3.5,2.5,3.0,2.5,2.0,4.0
D12212719,3.0,2.0,3.0,4.0,2.0,2.5
D12212729,3.0,2.0,4.0,4.0,3.0,3.0
D12212730,2.5,2.5,4.0,3.5,3.0,3.0
D12212733,3.5,1.5,0.0,3.5,3.0,3.0
D12212734,3.5,2.0,3.0,3.0,3.0,3.0
D12212812,1.5,2.0,2.5,3.0,2.5,3.0
D12212841,3.5,2.5,4.0,4.0,0.0,3.0
D12212842,2.5,1.5,4.0,3.0,3.0,4.0
D12221368,2.0,1.0,2.0,1.0,2.0,2.5
D12221369,2.5,2.0,1.5,1.5,1.5,3.0
D12221670,2.5,0.0,2.5,2.5,2.3333333333333335,4.0
D12221796,2.0,1.5,2.0,3.0,2.0,3.0
D12221797,3.0,1.5,3.0,3.0,2.0,3.0
D12221798,1.5,0.5,0.5,1.5,2.0,3.0
D12221799,2.5,1.0,2.0,2.0,1.0,3.0
D12221800,1.5,2.5,1.5,2.0,2.0,3.5
D12221801,3.0,1.0,1.5,2.0,2.0,2.5
D12222052,2.0,1.5,1.0,3.0,3.0,4.0
D12222053,3.5,3.0,2.5,2.5,3.5,5.0
D12222054,2.0,1.0,1.0,1.0,0.5,3.0
D12222391,1.5,2.5,0.5,1.0,2.0,3.5
D12222392,3.0,2.5,3.0,3.5,2.0,4.0
D12222393,3.0,1.0,2.5,4.0,2.0,3.5
D12222394,2.5,2.0,1.0,2.5,1.0,3.0
D12222395,3.0,0.5,2.0,3.0,2.0,3.0
D12222396,3.0,1.0,2.5,2.5,2.0,3.0
D12222730,2.5,1.0,3.0,2.5,1.0,3.5
D12222731,1.5,0.5,1.0,2.0,1.5,3.0
D12222732,3.0,0.0,2.0,2.0,3.0,3.5
D12231225,3.5,2.0,2.0,4.5,3.0,3.0
D12231721,1.0,1.0,2.0,1.0,1.5,3.0
D12231722,3.5,2.5,3.5,3.0,3.0,4.0
D12232273,2.5,1.0,1.5,2.0,1.5,3.5
F01220349,3.0,0.5,3.0,2.0,1.0,3.0
F01220351,2.5,1.5,2.5,2.0,1.0,3.0
F01220358,3.0,3.5,4.0,3.5,3.0,3.0
F01220562,3.0,2.0,4.0,3.0,2.0,3.0
F01221694,2.5,0.0,0.0,1.0,2.5,4.0
F01221717,2.5,1.0,2.5,2.5,2.5,4.0
F01221811,2.5,1.0,4.0,4.0,2.0,3.5
F01222032,2.0,1.0,2.0,1.0,2.5,2.0
F01222033,3.0,0.0,0.0,1.0,2.5,2.0
F01222034,1.0,0.0,0.0,1.0,2.5,2.0
F01222266,2.5,1.0,2.5,2.5,2.5,4.0
F01222267,3.0,1.0,2.5,4.0,3.0,3.0
F01222268,3.0,1.5,2.5,3.5,3.0,3.0
F01222270,3.0,1.0,2.0,3.5,2.5,3.5
F01222271,3.0,2.0,2.0,2.5,2.5,3.0
F01222347,3.5,0.0,2.0,3.0,2.5,2.0
F01222888,2.0,1.0,0.5,2.0,1.5,2.0
F01222889,2.5,1.0,2.0,4.0,2.5,3.5
F01240932,2.0,1.5,2.0,3.5,3.0,2.0
F01242335,3.0,1.0,3.0,2.0,2.5,3.0
F02212794,3.0,2.0,3.0,2.0,2.0,3.5
F02220579,2.5,1.0,1.5,2.0,1.5,3.5
F02220829,2.5,0.0,2.5,1.0,0.0,2.0
F02220838,0.0,0.0,0.0,0.0,0.0,0.0
F02220839,2.5,0.0,0.0,0.0,0.0,0.0
F02220840,0.0,0.0,0.0,0.0,0.0,0.0
F02220841,2.5,1.0,2.5,2.5,2.5,4.0
F02221507,3.0,2.0,4.0,4.0,3.0,2.0
F02221529,3.0,1.0,3.0,4.0,2.5,3.0
F02221560,3.5,2.0,3.5,4.0,3.0,3.0
F02221561,3.0,2.0,1.5,4.0,3.0,3.0
F02221563,3.0,3.0,2.0,4.0,3.0,4.0
F02221596,3.0,2.0,2.0,4.0,3.0,2.0
F02232179,2.0,1.0,2.5,2.5,2.5,4.0
F02241166,2.5,0.0,2.5,2.0,2.5,4.0
F03221250,3.5,1.0,3.0,4.0,3.0,4.0
F03221434,0.0,1.0,0.0,0.0,2.5,1.0
F03221643,3.5,3.0,3.0,4.0,2.0,3.0
F03221662,2.5,1.0,0.0,4.0,4.0,3.0
F03231597,2.5,1.0,2.5,2.5,2.5,0.0
F03231598,2.5,1.0,2.5,0.0,2.5,4.0
F03231599,2.5,1.0,2.5,2.5,2.5,2.0
F03231600,0.0,1.0,2.5,2.5,2.5,4.0
F03231603,2.5,1.0,2.5,2.5,2.5,1.0
F03231604,2.5,1.0,2.5,0.0,2.5,4.0
F03231605,2.5,1.0,2.5,2.5,2.5,1.0
F03231606,0.0,1.0,2.5,2.5,2.5,4.0
F03232494,2.5,1.0,2.5,2.5,2.5,4.0
F03232495,2.5,1.0,2.5,2.5,2.5,4.0
F03232496,2.5,1.0,2.5,2.5,2.5,4.0
F04221746,1.5,1.0,0.0,2.5,2.0,2.0
F04231405,0.0,1.5,2.0,2.5,2.0,2.0
F05220509,4.0,0.5,2.0,5.0,3.0,5.0
F05220530,3.5,3.0,3.0,5.0,3.0,5.0
F06210281,3.0,1.0,4.0,3.0,2.5,4.0
F06212614,3.0,0.0,3.0,2.0,2.0,3.5
F07221213,2.5,1.0,3.0,2.5,2.5,3.5
F07222904,2.5,1.0,2.5,4.0,3.0,4.0
F07222905,2.5,1.0,2.5,3.0,3.0,3.0
F07222907,2.5,2.0,2.5,2.0,3.0,4.0
F07222908,2.5,2.0,2.5,3.0,2.5,4.0
F07222909,2.5,1.0,2.5,3.0,2.5,5.0
F08210264,1.5,1.0,2.0,1.3333333333333333,2.5,4.0
F08210480,3.0,3.0,3.0,4.0,2.0,3.0
F08210683,2.0,3.0,2.0,2.0,2.5,4.0
F08211486,3.0,3.5,4.0,4.0,2.5,4.0
F08211487,3.0,3.0,4.0,4.0,2.5,4.0
F08211593,3.0,1.0,0.0,2.5,2.5,4.0
F08211595,2.5,1.0,4.0,4.0,2.5,4.0
F08211608,3.0,2.5,3.0,3.0,1.5,4.0
F08211642,3.0,2.0,0.0,4.0,2.5,4.0
F08211643,3.0,2.0,0.0,4.0,2.5,4.0
F08211644,3.0,2.0,0.0,4.0,2.5,4.0
F08211966,4.0,4.0,5.0,5.0,2.0,3.0
F08212108,2.5,2.0,2.5,2.0,1.0,3.0
F08212201,4.0,2.0,4.0,4.0,2.0,3.5
F08212357,4.0,1.0,4.0,4.0,2.5,4.0
F08230035,2.5,1.0,2.5,2.5,2.5,4.0
F09210256,4.0,2.0,4.0,5.0,3.0,3.0
F09210766,3.0,3.0,3.0,2.0,2.5,4.0
F09211507,2.0,1.0,0.5,2.0,1.0,2.0
F09211844,4.0,0.0,3.0,2.0,1.0,3.0
F09212554,3.0,1.0,4.0,4.5,3.0,3.5
F09212604,2.5,2.0,1.5,2.0,1.5,3.0
F10210719,3.0,0.0,1.5,1.5,1.5,3.5
F10210834,1.5,1.5,0.5,4.0,2.0,3.0
F10211215,2.5,1.0,2.5,2.5,2.5,4.0
F10211526,3.5,1.0,3.5,2.0,2.0,2.5
F10211986,3.0,3.0,3.0,2.0,1.5,3.5
F10212829,3.5,0.0,2.0,2.0,2.5,3.0
F10212857,2.0,3.0,3.0,2.0,1.0,2.0
F10222694,2.5,1.0,2.5,4.0,2.5,4.0
F10222695,2.5,1.0,2.5,4.0,2.5,5.0
F10230107,2.5,0.5,2.0,0.5,1.0,2.0
F10230171,2.0,0.0,1.0,1.0,1.5,2.5
F10230296,2.0,0.0,0.5,1.5,1.0,3.0
F10231071,2.5,1.0,2.0,2.0,1.5,1.5
F11210434,2.5,2.0,2.5,2.5,2.5,4.0
F11210435,2.5,2.0,2.5,2.5,2.5,4.0
F11210436,2.5,2.0,2.5,2.5,2.5,4.0
F11211135,2.5,1.0,2.5,2.5,2.5,4.0
F11211136,2.5,1.0,2.5,2.5,2.5,4.0
F11212434,4.0,2.0,2.0,4.0,4.0,3.0
F11212441,4.0,2.0,2.5,4.0,4.0,3.0
F11220374,2.5,1.0,2.5,2.5,2.5,4.0
F11220376,2.5,1.0,2.5,2.5,2.5,4.0
F11220377,2.5,1.0,2.5,2.5,2.5,4.0
F11220378,2.5,1.0,2.5,2.5,2.5,4.0
F11220877,3.5,2.0,3.0,2.5,3.0,3.0
F11223055,2.5,1.0,1.5,3.0,1.5,4.0
F12210838,2.5,2.0,0.0,1.0,0.0,0.0
F12210839,2.5,0.0,0.0,1.0,0.0,0.0
F12211126,2.5,0.0,0.0,1.0,0.0,0.0
F12211127,2.5,0.0,2.5,1.0,0.0,4.0
F12211128,2.5,0.0,2.5,0.0,0.0,4.0
F12211409,2.5,1.0,0.0,2.5,0.0,4.0
F12211410,2.5,1.0,0.0,2.5,0.0,4.0
F12212322,2.5,1.0,0.0,2.5,0.0,4.0
F12212324,2.5,1.0,0.0,2.5,0.0,4.0
F12212365,2.5,1.0,0.0,2.5,0.0,4.0
F12220172,2.5,1.0,2.5,2.5,2.5,4.0
F12220173,2.5,1.0,2.5,2.5,2.5,4.0
F12230137,2.5,1.5,2.5,3.0,2.0,3.0
F12230293,2.5,2.0,2.5,3.0,2.0,4.0
F12230552,2.0,1.0,1.5,2.0,1.5,2.5
F12231419,3.0,1.5,2.0,1.0,2.0,4.0
F12232202,2.0,0.0,0.5,3.0,3.0,4.0
F12232240,2.5,1.0,2.5,2.5,3.0,3.0
F12232255,2.5,1.0,2.5,2.5,3.0,3.0
G01221726,2.5,1.0,2.5,2.5,2.5,4.0
G01222553,2.5,1.0,2.5,2.5,2.5,4.0
G01222554,2.5,1.0,2.5,2.5,2.5,4.0
G01222555,2.5,1.0,2.5,2.5,2.5,4.0
G01222557,2.5,0.0,0.0,1.0,1.5,2.0
G01222558,2.5,1.0,2.5,2.5,2.5,4.0
G01232116,3.0,0.0,2.5,4.0,3.5,4.5
G01232117,3.5,2.0,2.5,3.0,4.0,3.0
G02220828,3.0,1.0,2.0,2.0,2.5,3.0
G12220725,2.5,1.0,2.5,3.0,5.0,3.0
G12220726,2.5,1.0,2.5,2.5,2.5,4.0
G12220727,2.5,1.0,2.5,2.5,2.5,4.0
G12220728,2.5,1.0,2.5,2.5,2.5,4.0
G12222664,2.5,1.0,2.5,2.5,2.5,4.0
G12222665,2.5,1.0,2.5,2.5,2.5,4.0
P11220792,3.0,2.0,3.5,4.0,1.0,3.0
P11220793,3.0,1.5,3.5,4.0,1.0,4.0
Z01230690,2.0,1.0,1.0,1.0,1.0,2.5
Z01230691,2.0,1.5,2.5,1.0,0.0,2.5
Z01230788,2.5,2.5,3.0,2.5,3.0,3.0
Z01230789,3.0,2.5,2.5,2.0,4.0,4.0
Z01230790,3.5,3.5,3.5,3.0,2.0,3.0
Z01230796,3.0,2.5,2.0,3.0,5.0,4.0
Z01230797,3.0,2.0,2.5,2.0,4.0,4.5
Z01230798,4.0,2.5,3.5,3.0,3.0,4.0
Z01230806,3.0,2.5,2.0,4.0,4.0,4.0
Z01230807,4.0,2.0,2.5,3.0,2.5,4.0
Z01230808,3.0,2.0,2.0,3.5,5.0,2.5
Z01230811,3.0,2.5,2.0,3.0,5.0,4.0
Z01230812,4.0,2.5,3.5,4.0,4.5,4.5
Z01230813,4.0,3.0,3.0,4.0,5.0,3.0
Z01230814,3.0,2.5,3.0,3.5,5.0,3.0
Z01230815,3.0,2.0,3.0,3.0,3.0,4.0
Z01231005,3.0,2.0,1.0,3.5,3.0,3.0
Z01231007,3.5,3.0,3.0,4.5,2.5,3.5
Z01231012,3.0,2.5,2.0,1.0,4.0,3.0
Z01231015,4.0,3.0,3.0,3.0,3.0,2.0
Z01231568,4.0,2.0,3.0,3.0,3.0,3.0
Z01231765,4.0,3.0,3.0,4.5,2.0,3.5
Z01231768,3.0,3.0,3.0,4.0,3.0,3.0
Z01231779,2.5,2.0,3.5,3.5,2.5,4.0
Z01231780,3.0,2.5,2.5,4.0,1.0,4.0
Z01231781,3.0,2.0,3.0,4.0,3.0,2.5
Z01231782,2.5,2.5,3.5,3.5,2.5,3.0
Z01240074,2.0,2.0,2.5,4.0,2.0,2.5
Z01240208,3.5,2.0,1.0,4.0,3.0,3.0
Z01240216,2.0,1.0,2.0,3.0,1.5,3.0
Z01240219,3.0,2.5,1.0,3.0,2.5,3.5
Z01240223,2.0,0.5,1.0,2.5,2.5,4.0
Z01240224,2.5,1.5,2.5,2.5,2.0,3.0
Z01241192,2.0,0.5,0.5,1.0,1.0,2.5
Z01241193,1.5,1.0,1.5,1.0,1.5,3.0
Z01241302,3.0,1.0,3.0,3.0,2.5,3.0
Z01241530,3.0,2.0,2.0,2.5,2.5,3.5
Z01241532,3.0,2.0,3.0,4.0,3.0,4.0
Z01242151,2.5,1.0,2.5,1.0,1.0,4.0
Z01242154,2.5,1.0,2.5,2.5,2.0,1.0
Z01242155,2.5,1.0,2.5,1.0,2.5,1.0
Z01242158,2.5,1.0,2.5,2.5,0.0,2.0
Z01242785,3.0,2.0,3.0,3.0,2.5,3.0
Z02232541,3.0,2.5,2.5,3.5,3.0,4.0
Z02232718,1.0,2.5,3.0,3.5,2.5,3.0
Z02232725,2.5,2.0,2.5,1.0,2.0,4.0
Z02232729,2.0,1.0,2.5,2.5,2.5,4.0
Z02232736,0.5,2.5,3.0,2.0,2.0,2.5
Z02240458,3.0,2.0,2.5,4.0,1.0,4.0
Z04230343,3.0,2.0,2.0,4.0,3.0,3.5
Z04230525,3.5,1.5,3.0,3.0,2.5,3.0
Z04231490,1.5,1.0,1.5,0.0,1.5,3.0
Z04231507,1.5,0.5,2.0,1.0,0.0,2.0
Z04231509,1.5,1.0,2.0,1.0,0.5,2.5
Z05220896,3.0,1.5,3.0,4.0,3.0,4.0
Z05220897,2.5,3.0,2.0,3.0,2.0,4.0
Z05221984,3.0,2.0,0.0,1.0,3.0,3.0
Z05221985,4.0,3.0,3.0,2.0,3.0,4.0
Z05221986,2.0,0.0,0.0,2.5,0.0,4.0
Z05221987,3.5,3.5,4.0,3.0,3.0,4.0
Z05221988,2.0,1.5,2.0,3.0,2.0,4.0
Z05221989,3.0,0.0,2.0,2.5,1.5,0.0
Z05221990,2.0,2.0,1.0,0.0,2.0,3.0
Z05221992,3.0,2.0,2.5,0.0,1.5,2.0
Z05221993,2.5,1.0,0.0,1.0,2.5,3.0
Z05221994,1.0,0.0,2.5,3.0,2.0,3.5
Z05221995,1.0,0.0,3.0,4.0,2.0,3.0
Z05221996,3.5,3.0,0.0,1.0,1.0,2.0
Z05221997,3.0,2.5,0.0,1.0,3.5,3.0
Z05221998,2.5,2.0,3.5,3.5,2.5,4.0
Z05221999,3.0,2.5,2.5,4.0,3.0,4.0
Z05222000,2.5,2.0,3.0,5.0,2.0,3.5
Z05222002,1.5,2.0,3.0,3.0,2.0,3.0
Z05222004,3.0,3.0,2.0,2.5,2.5,3.5
Z05222009,2.5,1.0,2.5,3.0,2.5,4.0
Z05222010,3.5,2.0,3.0,1.0,0.0,3.0
Z05222156,4.0,3.0,3.0,4.0,3.0,3.0
Z05223289,2.5,2.5,2.5,4.0,1.0,4.0
Z05223290,3.5,2.75,2.5,4.0,1.0,2.5
