,132,135,154,155,160,179
D10212743,8.0,6.5,7.0,7.0,7.0,6.0
D10212773,6.5,5.5,7.0,7.0,7.5,7.0
D10212774,5.0,5.5,7.0,7.0,8.5,5.0
D10212868,7.0,6.0,7.0,7.0,8.0,6.0
D10212879,5.0,5.5,7.0,7.0,8.0,6.5
D10220473,6.0,6.0,7.0,7.0,9.0,6.5
D10220474,6.0,5.5,6.5,7.0,9.0,5.5
D10220475,6.0,6.0,7.0,7.0,9.0,6.5
D10220476,6.0,5.5,7.0,8.0,9.0,6.0
D10220494,6.0,5.5,6.0,7.0,8.0,5.5
D10220696,6.0,6.0,7.0,7.0,6.0,5.5
D10220717,7.5,5.5,6.0,7.0,9.0,6.0
D10220718,6.0,5.5,6.5,8.0,9.0,6.5
D10220719,7.5,6.5,7.5,7.0,9.0,6.0
D10220720,6.5,5.5,7.0,7.0,9.0,6.0
D10220721,6.5,6.5,7.0,7.0,9.0,6.0
D10220942,6.5,6.0,8.0,7.0,8.0,6.0
D10220943,7.0,5.5,7.0,7.0,7.5,5.0
D10221374,7.0,6.5,7.0,7.0,8.0,6.5
D10221375,6.5,5.5,7.0,7.0,9.0,6.0
D10221377,6.5,5.0,7.0,7.0,8.0,6.0
D10221378,7.0,5.5,7.0,7.0,7.0,6.0
D10222462,6.0,6.5,7.0,7.0,7.5,5.5
D10230338,6.5,6.0,7.0,7.0,9.0,7.0
D10230462,6.5,6.0,7.0,7.0,8.0,7.5
D10230712,6.5,6.0,7.0,7.0,9.0,6.5
D10230927,6.0,6.0,7.0,6.0,9.0,4.0
D10230928,6.0,6.0,7.0,7.0,9.0,6.0
D10230929,5.0,5.0,6.0,7.0,9.0,6.0
D10230933,6.0,5.5,6.5,7.0,9.0,6.0
D10231056,7.0,5.5,7.0,7.0,9.0,6.0
D10231139,6.5,6.0,7.5,6.0,6.0,4.0
D10231323,6.5,5.5,7.5,7.0,9.0,7.0
D10231836,6.0,6.5,7.0,7.0,9.0,6.0
D10231839,6.5,6.0,7.5,7.0,9.0,7.333333333333333
D10231840,6.0,6.0,6.5,7.0,9.0,5.5
D11210408,7.0,5.5,8.0,7.0,6.5,6.0
D11210409,7.0,6.0,7.0,7.0,7.5,6.0
D11210425,7.0,6.0,6.0,7.0,6.0,5.0
D11210809,8.0,5.5,6.5,8.0,7.0,4.5
D11210810,4.0,6.0,6.5,4.0,7.0,5.5
D11210811,9.0,5.5,6.5,9.0,7.0,5.0
D11210816,7.0,6.5,6.0,6.0,4.0,5.5
D11210897,7.0,7.0,6.5,7.0,7.5,5.0
D11210898,7.0,7.0,7.0,7.0,8.5,6.0
D11210899,7.0,7.0,7.5,7.0,8.0,6.0
D11210976,7.0,7.0,7.0,6.0,6.5,6.0
D11210977,7.0,7.0,7.0,6.0,7.0,6.0
D11210978,5.0,5.0,6.0,6.5,7.5,6.0
D11210979,6.0,5.0,6.0,6.5,6.0,5.0
D11211018,7.0,5.5,7.0,6.5,8.0,6.0
D11211099,7.0,5.5,6.0,5.0,7.5,6.0
D11211100,7.0,6.0,6.5,6.0,7.5,6.0
D11211102,8.0,5.5,7.0,6.5,7.0,6.0
D11211104,6.0,5.5,6.0,6.0,8.5,6.0
D11211105,7.0,6.5,7.0,6.0,7.5,6.5
D11211106,6.0,7.0,7.0,6.0,7.5,6.5
D11211107,7.0,6.0,6.0,6.0,8.0,6.5
D11211110,6.0,5.5,7.0,5.0,6.0,4.5
D11211111,7.0,5.5,6.5,6.0,6.0,6.0
D11211112,8.0,5.5,7.0,6.5,7.5,6.0
D11211113,8.0,5.0,7.0,6.0,6.5,6.0
D11211114,7.0,6.0,7.5,6.5,7.0,7.0
D11211115,7.0,6.0,7.0,7.0,7.5,6.0
D11211116,7.0,6.0,7.0,6.0,5.5,6.0
D11211117,7.0,7.0,7.0,6.0,7.5,6.0
D11211118,6.0,7.0,7.0,7.0,7.0,6.5
D11211154,7.0,7.0,7.0,7.0,7.5,6.5
D11211155,6.5,6.0,7.0,7.0,7.0,6.0
D11211278,8.0,5.5,7.0,6.0,6.5,5.0
D11211279,7.0,6.0,6.0,6.5,7.0,7.0
D11211362,7.0,7.0,7.0,7.0,7.5,7.0
D11211363,6.5,6.0,6.5,7.0,8.0,6.0
D11211364,7.0,6.5,7.0,7.0,8.5,6.0
D11211365,8.0,7.0,6.5,8.0,7.0,6.0
D11211367,6.5,6.25,7.5,7.0,8.0,7.0
D11211861,8.0,6.0,6.0,7.0,8.0,7.0
D11211862,8.0,7.0,6.5,7.0,8.0,8.0
D11211863,8.0,5.5,6.0,6.0,5.5,7.0
D11211864,7.0,6.0,6.0,7.0,7.0,7.0
D11211865,5.5,5.5,7.5,7.0,7.0,7.0
D11211866,8.0,5.5,7.0,7.0,7.0,8.0
D11211867,7.0,5.5,6.5,7.0,7.5,6.0
D11211868,7.0,5.5,6.0,7.0,7.0,5.0
D11211869,8.0,5.5,6.0,5.5,6.5,7.0
D11211988,6.5,6.0,7.0,7.0,7.0,5.5
D11212230,7.0,6.5,7.0,6.0,7.166666666666667,7.666666666666667
D11212326,6.0,6.5,6.0,7.0,8.0,7.0
D11212340,8.0,6.0,7.0,7.0,7.5,7.0
D11212341,8.0,5.5,6.0,7.0,8.0,7.0
D11212343,7.0,5.5,6.0,6.5,7.0,5.0
D11212344,7.0,5.5,6.0,5.5,7.0,6.0
D11212345,7.0,5.5,6.5,6.0,8.0,5.0
D11212347,8.0,6.0,6.5,7.0,7.0,7.0
D11212348,7.0,6.0,6.5,7.0,7.0,6.0
D11212349,8.0,6.0,6.5,7.0,7.0,7.0
D11212350,7.0,6.0,6.0,6.0,7.5,6.0
D11212351,7.0,6.0,7.0,7.0,7.0,6.0
D11212352,8.0,6.0,6.0,6.5,7.5,5.5
D11212397,6.0,5.5,6.0,7.0,8.0,7.0
D11212398,7.0,6.0,7.5,7.0,6.0,6.0
D11212400,7.0,6.0,7.0,7.0,7.5,5.0
D11212520,8.0,6.5,6.5,6.5,8.0,7.0
D11212591,7.0,5.0,7.0,6.0,7.0,8.0
D11212592,5.0,5.5,7.0,6.0,6.0,6.0
D11212594,7.0,5.0,7.0,6.0,7.0,6.0
D11212595,3.0,5.5,7.5,6.0,7.0,6.0
D11212596,6.0,6.0,6.5,6.0,7.5,6.0
D11212597,8.0,6.5,7.0,8.0,8.0,7.0
D11212641,6.5,6.0,7.0,7.0,8.0,6.5
D11212852,7.0,6.5,6.0,6.0,5.0,7.0
D11212853,7.0,5.5,7.0,6.0,7.0,6.0
D11212854,5.0,5.5,6.0,6.0,7.5,7.0
D11212855,7.0,6.0,7.0,6.0,7.0,7.0
D11212856,6.5,5.5,6.5,6.0,5.0,7.0
D11212857,5.5,6.0,7.5,4.0,7.0,7.0
D11212858,7.0,5.5,7.0,6.0,5.5,7.0
D11220072,6.5,6.0,6.5,7.0,8.0,5.5
D11220073,6.5,6.0,7.5,7.0,8.0,5.0
D11220074,7.0,5.5,7.0,7.0,8.0,6.0
D11220075,7.0,5.5,7.0,7.0,8.5,5.0
D11220076,6.5,5.5,6.5,7.0,7.0,5.5
D11220077,6.0,5.0,7.0,7.0,6.5,6.0
D11220229,5.5,5.5,6.0,7.0,9.0,6.0
D11220230,6.0,5.0,6.5,7.0,9.0,5.0
D11220963,7.0,5.5,7.5,7.0,8.0,6.0
D11220964,5.0,5.5,7.0,7.0,9.0,6.0
D11220965,6.0,6.0,6.5,7.0,7.0,7.0
D11220966,6.0,5.5,7.0,7.0,9.0,7.0
D11221167,6.0,6.0,6.5,7.0,8.0,6.5
D11221483,7.0,5.5,6.5,7.0,6.5,6.5
D11221490,6.5,6.0,6.5,8.0,7.5,6.5
D11221890,6.0,5.5,7.0,7.0,8.0,6.0
D11221891,7.0,5.5,7.0,7.0,8.0,5.0
D11221896,5.5,5.5,7.0,7.0,7.5,6.0
D11222094,7.5,5.0,6.5,6.0,7.0,6.0
D11222186,6.0,7.0,7.0,7.5,8.0,6.0
D11222346,5.5,5.0,6.0,7.0,8.0,5.5
D11222347,6.0,5.5,7.0,7.0,7.0,6.0
D11222348,6.5,5.5,6.5,7.0,7.0,6.0
D11222545,6.5,6.0,7.0,7.0,8.0,6.0
D11222546,7.5,6.0,7.5,7.5,8.0,5.0
D11230232,6.5,6.0,7.0,7.0,9.0,6.5
D11230233,6.5,6.0,7.0,7.0,9.0,6.5
D11230743,6.5,6.0,7.5,7.0,9.0,7.0
D11230745,6.0,3.0,7.0,7.0,9.0,5.5
D11231016,6.5,6.5,7.0,6.0,9.0,6.0
D11231018,7.0,6.0,6.5,6.0,5.0,6.0
D11231019,7.0,6.0,7.5,7.0,8.0,4.0
D11231020,7.0,6.0,7.0,6.0,6.0,5.0
D11231023,7.5,6.0,6.0,6.0,7.0,6.0
D11231027,6.0,5.5,7.5,6.0,9.0,7.0
D11231732,6.0,6.0,6.5,6.5,8.0,3.0
D11232110,6.0,5.5,6.5,7.0,8.5,1.0
D11232885,6.5,6.0,7.5,6.5,7.0,6.5
D11232886,6.5,6.0,8.0,7.0,8.5,6.5
D12210089,6.0,6.5,7.5,7.0,8.0,5.0
D12210090,6.5,6.0,6.0,6.0,8.0,7.0
D12210214,6.5,6.0,7.0,6.0,8.0,6.5
D12210332,6.0,5.5,7.0,7.0,6.0,7.0
D12210333,7.0,6.5,7.0,7.0,8.0,6.0
D12210339,7.5,6.5,6.5,7.0,8.0,7.0
D12210340,6.0,6.6,6.5,7.0,8.0,6.0
D12210342,6.0,5.0,6.0,6.0,7.0,7.0
D12210343,6.5,6.0,7.0,6.0,8.0,7.0
D12210730,7.0,6.5,6.0,7.0,7.0,6.5
D12210731,7.0,6.0,6.0,7.0,6.5,7.0
D12210740,6.5,6.0,7.0,7.0,8.0,7.0
D12210741,6.5,6.5,8.0,7.0,8.0,7.0
D12210962,6.5,6.0,8.0,8.0,8.0,7.0
D12211062,6.0,6.0,7.0,7.0,8.0,7.0
D12211136,7.0,5.5,7.0,7.0,8.0,7.0
D12211379,5.5,5.5,7.0,7.0,8.0,7.0
D12211407,7.0,5.0,6.0,7.0,5.0,6.0
D12211408,6.0,6.0,6.0,7.0,6.5,6.5
D12211540,6.5,6.0,6.0,7.0,8.0,6.0
D12211541,6.5,6.0,6.0,6.0,7.0,6.0
D12211542,6.5,6.0,6.0,7.0,8.0,6.5
D12211543,6.5,6.0,6.0,7.0,7.0,6.0
D12211579,5.5,6.0,6.0,6.5,7.0,7.0
D12211580,5.5,5.5,6.0,6.5,8.0,7.0
D12211581,6.5,6.0,5.0,7.0,7.0,7.0
D12211582,6.5,6.0,6.0,6.5,8.0,6.0
D12211630,6.0,6.0,7.0,6.0,8.0,7.0
D12211631,6.5,6.0,7.0,7.0,8.0,6.5
D12211632,5.5,6.0,7.0,7.0,8.0,7.0
D12211633,6.5,6.0,7.0,6.5,8.0,7.0
D12211634,6.0,6.0,7.0,7.0,8.0,7.0
D12211635,7.0,5.5,7.0,6.0,8.0,5.5
D12211636,6.5,5.5,7.0,6.5,8.0,5.0
D12211700,7.0,5.5,5.5,6.0,6.5,6.0
D12211701,6.0,6.0,7.0,6.0,7.0,5.5
D12211702,7.5,5.5,6.5,7.0,7.5,5.5
D12211703,7.0,6.0,6.5,7.0,8.0,5.5
D12211739,7.0,5.5,7.5,7.0,6.0,6.0
D12211740,7.0,5.5,6.5,7.0,5.5,6.0
D12211741,5.5,5.0,6.0,6.5,8.0,7.0
D12211742,6.5,6.0,6.0,6.0,8.0,7.0
D12211943,6.5,6.0,3.0,7.0,8.0,7.0
D12211944,6.5,6.0,6.0,6.5,8.0,7.0
D12212056,6.5,6.0,6.0,7.0,7.5,6.0
D12212057,7.0,6.0,6.0,6.0,6.0,5.0
D12212132,8.0,6.0,6.0,6.0,7.0,5.5
D12212162,8.0,7.0,8.0,7.0,8.0,5.5
D12212163,7.333333333333333,7.0,8.0,6.5,8.0,5.0
D12212164,7.0,7.0,7.0,6.5,8.0,6.5
D12212276,6.5,5.0,5.5,6.0,6.0,6.5
D12212430,6.5,6.0,5.0,6.0,7.0,5.0
D12212431,7.0,5.5,7.0,6.0,6.0,6.0
D12212432,7.0,6.5,6.0,6.0,7.5,6.0
D12212433,6.0,5.5,6.0,6.0,7.0,6.5
D12212522,7.666666666666667,7.0,7.0,6.5,8.0,6.0
D12212543,6.0,5.5,6.0,5.5,7.5,6.0
D12212544,5.5,5.5,7.0,6.5,8.0,6.0
D12212545,6.0,6.0,7.0,7.0,7.0,4.5
D12212568,7.0,6.0,7.0,7.0,8.0,6.5
D12212714,7.0,6.0,6.0,6.5,8.0,6.5
D12212715,7.0,5.5,7.0,7.0,7.5,4.5
D12212716,6.0,5.0,6.0,6.5,7.5,6.0
D12212717,7.5,6.0,6.0,6.5,8.0,6.0
D12212718,7.0,6.0,6.0,7.0,7.5,5.5
D12212719,5.5,6.0,6.0,6.5,8.0,6.5
D12212729,6.0,4.5,6.0,6.0,7.0,6.0
D12212730,5.5,5.5,6.0,6.5,7.5,6.0
D12212733,7.5,6.0,5.0,6.5,6.5,5.5
D12212734,6.5,5.5,5.0,6.5,7.0,5.5
D12212812,5.0,5.5,7.0,6.5,6.0,6.0
D12212841,7.5,5.5,7.0,6.5,8.0,6.0
D12212842,6.5,6.0,7.0,6.5,7.0,5.5
D12221368,6.5,6.0,6.5,7.0,7.5,5.0
D12221369,6.5,5.0,7.0,6.5,7.0,6.0
D12221670,6.5,6.0,7.0,7.0,8.666666666666666,8.0
D12221796,6.5,5.0,6.5,7.0,7.5,6.0
D12221797,6.5,6.5,6.5,6.5,7.0,7.0
D12221798,6.0,5.5,7.0,7.0,8.0,5.0
D12221799,6.0,5.0,6.0,6.0,7.0,5.0
D12221800,6.5,5.5,7.0,7.0,7.0,6.0
D12221801,6.0,6.0,7.0,7.0,8.5,6.0
D12222052,6.5,5.5,7.0,7.0,9.0,7.0
D12222053,6.5,5.5,6.5,7.0,8.5,8.0
D12222054,6.5,5.5,7.5,7.0,9.0,6.0
D12222391,7.0,6.0,7.5,7.0,9.0,6.0
D12222392,5.5,6.0,6.0,6.0,9.0,6.0
D12222393,5.5,4.5,7.0,6.5,9.0,6.0
D12222394,6.0,6.0,7.0,7.0,9.0,7.0
D12222395,7.0,6.0,7.5,7.0,8.0,6.0
D12222396,7.0,6.0,7.0,7.0,9.0,6.0
D12222730,6.0,5.5,6.0,7.0,9.0,6.0
D12222731,6.0,5.5,6.5,6.5,9.0,7.0
D12222732,7.0,6.0,6.5,6.0,9.0,5.0
D12231225,6.5,6.0,6.5,7.0,8.5,6.5
D12231721,6.5,6.0,7.5,7.0,9.0,6.0
D12231722,6.5,5.5,6.5,7.0,9.0,7.0
D12232273,7.0,5.5,7.0,7.0,8.0,7.0
F01220349,7.0,5.5,6.5,7.0,8.0,6.5
F01220351,7.0,5.5,7.0,7.0,9.0,6.0
F01220358,7.0,6.0,6.5,6.5,8.0,6.0
F01220562,6.0,6.0,7.0,7.0,7.5,6.5
F01221694,6.5,5.5,5.0,6.0,8.0,6.5
F01221717,6.5,7.0,6.0,7.0,8.0,6.5
F01221811,6.5,6.0,8.0,7.0,8.5,6.5
F01222032,5.0,6.0,6.0,7.0,8.0,7.0
F01222033,5.0,6.0,6.0,7.0,8.0,6.0
F01222034,5.0,6.0,6.0,7.0,8.0,6.0
F01222266,6.0,6.0,8.0,6.0,8.0,6.5
F01222267,5.0,5.0,8.0,6.0,8.5,5.5
F01222268,5.0,4.5,7.0,6.0,9.0,5.5
F01222270,5.0,1.0,7.0,7.0,7.5,7.0
F01222271,5.0,6.5,6.0,7.0,8.0,7.0
F01222347,6.0,6.5,6.0,7.0,8.0,7.0
F01222888,8.0,6.5,6.5,8.0,8.0,7.0
F01222889,6.0,5.5,6.5,7.0,5.0,7.0
F01240932,7.0,5.0,6.5,7.0,6.0,4.0
F01242335,7.0,6.0,7.0,7.0,8.0,6.0
F02212794,6.0,5.5,8.0,7.0,8.0,6.5
F02220579,7.0,5.0,7.0,7.0,8.0,6.0
F02220829,6.5,6.5,8.0,7.0,8.0,7.0
F02220838,6.0,6.0,8.0,7.0,8.0,7.0
F02220839,6.5,6.0,8.0,7.0,8.0,7.0
F02220840,5.5,5.5,7.0,7.0,8.0,7.0
F02220841,6.0,5.0,7.5,7.0,7.25,7.0
F02221507,6.0,6.5,8.0,7.0,7.0,7.0
F02221529,7.5,5.0,8.0,7.0,7.0,6.5
F02221560,6.5,5.0,6.5,7.0,7.0,4.0
F02221561,6.0,4.0,6.5,4.0,4.0,4.0
F02221563,7.0,4.0,6.0,4.0,4.0,4.0
F02221596,6.0,4.0,6.0,4.0,4.0,4.0
F02232179,7.0,6.0,7.0,7.0,8.0,6.5
F02241166,6.5,5.0,7.0,7.0,8.0,7.0
F03221250,6.0,7.0,8.0,5.0,6.0,6.0
F03221434,3.0,6.0,6.0,6.0,8.0,5.0
F03221643,6.5,6.0,7.0,7.0,7.0,6.5
F03221662,6.5,6.0,6.0,7.0,8.0,6.0
F03231597,6.5,6.0,7.0,7.0,8.0,8.0
F03231598,6.5,6.0,7.0,6.0,8.0,6.5
F03231599,6.5,6.0,7.0,7.0,8.0,5.0
F03231600,6.0,6.0,7.0,7.0,8.0,6.5
F03231603,6.5,6.0,7.0,7.0,8.0,7.0
F03231604,6.5,6.0,7.0,7.0,8.0,6.5
F03231605,6.5,6.0,7.0,7.0,8.0,5.0
F03231606,5.0,6.0,7.0,7.0,8.0,6.5
F03232494,7.0,6.0,7.0,7.0,8.0,6.5
F03232495,7.0,6.0,7.0,7.0,8.0,6.5
F03232496,7.0,6.0,7.0,7.0,8.0,6.5
F04221746,5.5,6.0,7.0,6.0,7.0,5.0
F04231405,6.0,6.0,7.0,7.0,7.5,8.0
F05220509,6.5,6.0,7.0,7.0,8.0,5.0
F05220530,7.0,5.5,6.0,7.0,8.0,7.0
F06210281,6.0,6.0,6.0,7.0,8.0,6.5
F06212614,7.0,6.0,8.0,6.0,8.0,6.0
F07221213,6.5,6.0,7.0,7.0,8.0,6.0
F07222904,6.5,6.0,7.0,6.0,8.0,4.5
F07222905,6.5,6.0,7.0,7.0,9.0,6.0
F07222907,6.5,5.5,7.0,8.0,9.0,5.0
F07222908,6.5,4.0,7.0,7.0,8.0,7.0
F07222909,6.5,6.0,7.0,7.0,8.0,6.0
F08210264,7.0,6.333333333333333,6.666666666666667,7.333333333333333,8.0,6.5
F08210480,4.0,4.0,3.0,4.0,7.0,6.0
F08210683,6.0,7.0,7.0,6.0,8.0,6.5
F08211486,7.0,4.0,7.0,7.0,8.0,6.5
F08211487,8.0,5.5,7.0,7.0,8.0,6.5
F08211593,4.0,4.0,4.0,7.0,8.0,6.5
F08211595,6.5,6.0,3.0,3.0,8.0,6.5
F08211608,8.0,5.5,8.0,8.0,7.0,5.0
F08211642,3.0,4.0,4.0,3.0,8.0,6.5
F08211643,3.0,4.0,4.0,3.0,8.0,6.5
F08211644,3.0,4.0,4.0,3.0,8.0,6.5
F08211966,7.0,6.0,7.0,7.0,7.0,7.0
F08212108,7.0,4.5,7.0,7.0,8.5,5.5
F08212201,8.0,6.0,8.0,7.0,8.5,6.0
F08212357,7.0,6.0,7.0,6.5,6.5,5.5
F08230035,6.5,6.0,7.0,7.0,8.0,6.0
F09210256,7.0,6.0,8.0,7.0,7.0,6.0
F09210766,6.0,6.0,7.0,7.0,8.0,6.5
F09211507,7.0,5.0,7.0,7.0,8.0,5.5
F09211844,5.0,5.5,6.0,7.5,8.5,6.5
F09212554,7.0,5.5,6.0,7.0,7.0,5.5
F09212604,4.0,4.0,4.0,7.0,8.5,6.5
F10210719,7.0,6.5,7.0,8.0,8.5,5.5
F10210834,7.0,6.0,8.0,7.0,6.5,6.0
F10211215,6.0,6.0,7.0,7.0,8.0,6.5
F10211526,7.0,6.0,7.0,8.0,8.0,6.0
F10211986,7.0,3.0,7.0,5.0,8.0,6.0
F10212829,6.0,6.0,8.0,8.0,8.0,6.0
F10212857,3.0,2.0,4.0,3.0,6.5,6.5
F10222694,6.5,6.0,7.0,7.0,8.0,6.0
F10222695,6.5,6.0,7.0,7.0,8.0,7.0
F10230107,6.5,5.5,7.0,7.0,9.0,5.0
F10230171,7.0,6.0,7.5,7.0,9.0,6.5
F10230296,6.5,6.5,7.0,7.0,9.0,5.5
F10231071,6.0,6.0,7.0,7.0,9.0,7.0
F11210434,6.5,5.0,7.0,7.0,8.0,6.5
F11210435,6.5,4.5,7.0,7.0,8.0,6.5
F11210436,6.5,4.5,7.0,7.0,8.0,6.5
F11211135,6.0,5.0,7.0,7.0,8.0,6.5
F11211136,6.0,5.0,6.0,8.0,8.0,6.5
F11212434,7.0,6.5,6.5,7.0,7.0,7.0
F11212441,8.0,5.0,7.0,7.0,7.0,7.0
F11220374,6.5,6.0,7.0,7.0,9.0,6.0
F11220376,6.5,6.0,7.0,8.0,9.0,7.0
F11220377,6.5,6.0,7.0,5.0,8.0,3.0
F11220378,6.5,6.0,7.0,7.0,9.0,5.0
F11220877,7.0,6.0,7.0,7.0,8.0,6.0
F11223055,6.5,6.0,7.0,6.0,7.5,6.333333333333333
F12210838,6.5,5.0,7.0,7.0,8.0,6.5
F12210839,6.5,6.5,7.0,7.0,8.0,7.0
F12211126,6.5,6.0,7.0,7.0,7.666666666666667,7.0
F12211127,6.5,7.0,7.0,7.0,8.0,6.5
F12211128,6.5,7.0,7.0,7.0,8.0,6.5
F12211409,6.5,6.0,7.0,7.0,8.0,6.5
F12211410,6.5,6.0,7.0,7.0,8.0,6.5
F12212322,6.5,6.0,7.0,7.0,8.0,6.5
F12212324,6.5,6.0,7.0,7.0,8.0,6.5
F12212365,6.5,6.0,7.0,7.0,8.0,6.5
F12220172,6.5,6.0,7.0,7.0,8.0,6.5
F12220173,6.5,6.0,7.0,6.0,8.0,6.5
F12230137,6.5,6.5,7.0,7.0,8.5,7.0
F12230293,6.0,6.5,7.0,7.0,9.0,4.5
F12230552,6.0,6.0,7.5,7.0,8.0,6.5
F12231419,7.0,6.0,7.0,7.0,8.5,7.0
F12232202,6.5,5.5,7.0,7.0,9.0,7.0
F12232240,6.5,6.0,7.0,7.0,7.0,5.0
F12232255,6.5,6.0,7.0,7.0,7.0,5.0
G01221726,7.0,6.0,7.0,7.0,8.0,6.5
G01222553,6.5,7.0,7.0,5.0,6.5,6.5
G01222554,7.0,4.5,5.0,6.0,8.0,6.5
G01222555,5.0,6.0,8.0,8.0,8.0,6.5
G01222557,6.5,6.0,6.0,8.0,8.0,7.0
G01222558,6.5,6.5,7.0,7.0,8.0,6.5
G01232116,7.5,5.0,7.0,7.0,8.0,7.0
G01232117,7.0,4.5,7.0,7.0,9.0,4.0
G02220828,6.0,6.0,7.5,7.0,8.0,7.0
G12220725,7.0,6.0,7.0,6.5,7.0,5.0
G12220726,6.5,6.0,7.0,6.0,8.0,6.0
G12220727,6.5,6.0,7.0,6.0,5.0,4.0
G12220728,4.5,6.0,7.0,6.0,8.0,6.5
G12222664,6.5,6.0,7.0,7.0,9.0,6.5
G12222665,6.5,6.0,7.0,7.0,9.0,6.0
P11220792,7.5,5.5,7.5,7.0,8.0,5.0
P11220793,7.5,5.5,7.0,7.0,8.0,5.0
Z01230690,7.0,5.5,7.0,6.0,6.0,5.5
Z01230691,7.0,5.5,6.0,6.0,5.0,5.0
Z01230788,5.5,5.5,6.0,6.5,7.5,6.0
Z01230789,7.0,5.5,6.5,6.0,7.0,5.0
Z01230790,7.0,6.5,6.0,7.0,8.0,7.0
Z01230796,7.5,5.5,6.5,7.0,7.0,5.0
Z01230797,6.0,6.0,7.0,7.0,7.0,4.5
Z01230798,7.0,5.5,6.5,7.0,7.0,7.0
Z01230806,6.0,6.0,6.0,7.0,8.0,5.0
Z01230807,6.0,5.5,6.5,6.0,7.5,5.0
Z01230808,7.5,6.0,6.5,6.5,6.0,6.0
Z01230811,7.5,5.5,6.5,7.0,7.0,5.0
Z01230812,7.0,5.5,6.5,6.5,7.5,4.5
Z01230813,7.5,6.0,7.0,7.0,6.0,6.0
Z01230814,6.5,5.5,6.0,6.0,6.0,6.0
Z01230815,5.5,6.0,6.5,7.0,7.5,5.0
Z01231005,7.0,6.0,7.0,6.0,7.0,6.0
Z01231007,6.0,6.5,7.0,6.0,8.5,6.0
Z01231012,7.0,6.0,6.0,6.0,7.0,6.0
Z01231015,7.5,6.0,7.0,7.0,6.0,6.0
Z01231568,6.5,6.0,6.5,5.0,8.0,6.0
Z01231765,7.0,6.5,7.0,6.0,10.0,6.0
Z01231768,3.0,6.0,7.0,7.0,6.5,6.0
Z01231779,7.0,4.0,7.0,6.5,8.0,6.0
Z01231780,7.0,5.5,7.0,6.0,7.0,5.0
Z01231781,5.5,6.0,6.5,7.0,7.5,6.5
Z01231782,6.5,6.0,6.0,6.0,7.0,3.0
Z01240074,6.0,5.5,7.0,6.5,8.0,4.5
Z01240208,6.5,6.0,7.5,6.0,8.0,4.5
Z01240216,5.5,5.5,6.5,6.0,8.0,3.0
Z01240219,6.0,6.0,6.0,7.0,8.0,4.5
Z01240223,6.0,6.0,6.5,6.5,6.0,3.0
Z01240224,6.0,5.5,7.0,6.5,8.0,6.0
Z01241192,6.0,5.5,6.5,6.5,9.0,7.0
Z01241193,6.5,5.5,8.0,7.0,8.5,6.0
Z01241302,6.5,6.5,7.0,6.0,9.0,3.0
Z01241530,7.0,6.0,6.5,7.0,8.0,6.0
Z01241532,6.5,6.0,7.0,7.0,9.0,6.0
Z01242151,6.5,6.0,7.0,7.0,9.0,6.0
Z01242154,6.5,6.0,7.0,7.0,9.0,5.0
Z01242155,6.5,6.0,7.0,7.0,8.0,8.0
Z01242158,6.5,6.0,7.0,7.0,8.0,6.0
Z01242785,6.5,7.0,6.5,6.5,8.5,6.0
Z02232541,7.5,5.5,6.5,6.5,7.0,4.0
Z02232718,7.0,5.5,6.0,6.5,7.5,6.0
Z02232725,5.5,6.0,6.5,7.0,7.0,5.0
Z02232729,6.0,6.0,7.0,7.0,8.0,6.5
Z02232736,7.0,5.0,6.0,6.5,7.5,5.5
Z02240458,7.0,5.5,6.5,6.5,9.0,6.0
Z04230343,7.0,4.0,6.5,6.0,7.5,5.0
Z04230525,6.0,4.5,7.0,6.0,8.0,5.5
Z04231490,6.5,5.0,6.5,6.0,7.5,6.0
Z04231507,6.0,5.5,7.5,7.0,8.5,6.0
Z04231509,6.5,5.5,7.5,7.0,8.5,7.0
Z05220896,6.5,6.0,8.0,7.0,6.0,6.0
Z05220897,7.0,5.0,7.0,7.0,6.0,6.0
Z05221984,8.0,6.0,6.0,3.0,7.0,5.0
Z05221985,7.5,6.0,7.0,7.0,6.5,5.0
Z05221986,6.0,5.0,6.0,7.0,5.0,6.5
Z05221987,7.0,5.0,6.0,6.5,4.0,5.0
Z05221988,6.5,6.0,7.0,5.0,5.0,6.0
Z05221989,6.5,6.0,7.0,6.5,7.0,5.0
Z05221990,4.0,5.5,6.5,7.0,7.5,6.5
Z05221992,7.0,5.5,7.0,6.0,7.0,4.0
Z05221993,6.5,6.0,7.0,6.0,8.0,5.0
Z05221994,4.5,6.0,6.5,7.0,6.0,5.5
Z05221995,7.0,4.5,6.0,5.5,7.0,6.0
Z05221996,6.5,6.5,6.0,6.0,7.0,5.25
Z05221997,6.0,6.0,6.0,6.0,7.0,5.0
Z05221998,6.0,6.0,6.0,6.0,7.5,4.5
Z05221999,6.0,5.5,6.0,6.0,6.0,6.0
Z05222000,6.0,5.5,6.0,6.0,7.5,6.0
Z05222002,6.0,5.5,6.0,6.0,7.0,4.5
Z05222004,6.5,4.5,7.0,7.0,6.5,5.5
Z05222009,6.5,6.0,7.0,7.0,8.0,6.5
Z05222010,6.5,5.5,6.0,6.0,6.0,5.5
Z05222156,6.0,6.0,8.0,7.0,6.5,6.0
Z05223289,6.5,6.5,7.0,6.0,7.0,6.5
