,132,135,154,155,160,179
D10212773,5.0,5.0,5.0,4.0,5.0,4.0
D10212774,4.0,5.5,5.0,4.5,5.0,4.0
D10212868,4.5,5.5,5.0,4.0,5.0,4.5
D10212879,4.0,5.5,5.0,4.0,5.0,4.0
D10220473,5.0,5.5,4.0,4.0,6.0,3.0
D10220474,3.0,6.0,4.0,4.0,6.0,3.0
D10220475,5.0,5.5,3.0,4.0,6.0,4.0
D10220476,4.0,5.5,3.0,4.0,5.0,3.0
D10220494,5.5,6.5,5.5,3.0,5.0,4.0
D10220696,4.5,6.0,5.0,3.0,6.0,3.0
D10220717,5.0,4.5,5.0,4.0,6.0,3.5
D10220718,5.0,6.0,5.0,4.0,5.0,4.0
D10220719,5.0,5.5,5.0,4.0,5.0,3.5
D10220720,4.0,6.0,4.0,4.0,5.0,4.5
D10220721,3.5,4.5,4.0,4.0,5.0,4.0
D10220942,4.0,5.5,5.0,4.0,5.5,4.0
D10220943,5.5,5.0,5.5,4.0,4.5,5.0
D10221374,4.0,5.5,5.0,5.0,5.5,4.0
D10221375,5.5,6.0,5.0,4.0,5.0,4.5
D10221377,4.0,0.0,4.0,4.0,4.5,4.0
D10221378,4.5,5.0,5.0,4.0,6.5,4.0
D10222462,3.0,4.5,3.0,3.0,3.0,3.5
D10230338,5.0,5.0,4.5,4.0,5.0,3.0
D10230462,1.5,4.5,2.5,3.0,5.0,2.0
D10230712,4.0,5.0,5.0,4.0,5.0,4.5
D10230927,4.0,4.5,3.0,3.0,5.0,4.0
D10230928,4.0,6.0,3.0,3.0,5.0,4.0
D10230929,2.0,2.5,2.0,3.0,5.0,4.0
D10230933,3.5,4.0,4.0,3.0,5.0,4.0
D10231056,6.0,6.0,5.0,4.0,7.0,4.0
D10231139,4.0,5.5,5.0,5.0,7.0,4.0
D10231323,4.5,3.5,3.0,3.0,5.0,3.5
D10231836,4.0,5.0,4.0,3.0,5.0,4.0
D10231839,4.0,5.5,5.0,2.5,5.0,4.0
D10231840,3.5,5.25,4.0,3.0,5.0,3.0
D11210408,6.5,7.0,5.0,6.0,6.0,4.5
D11210409,6.5,7.0,5.0,6.0,6.0,4.5
D11210425,7.0,6.5,7.0,6.0,7.0,4.0
D11210809,6.0,6.5,5.5,6.0,7.0,5.0
D11210810,6.0,6.5,5.5,5.5,6.0,5.5
D11210811,5.0,6.5,5.0,5.5,6.0,5.0
D11210816,6.0,6.5,6.0,6.0,7.0,4.0
D11210897,4.0,4.0,4.0,4.0,5.5,5.0
D11210898,4.0,4.0,5.0,3.0,5.0,4.0
D11210899,4.0,4.0,4.0,4.0,4.5,3.5
D11210976,6.0,6.0,5.5,7.0,6.5,4.5
D11210977,6.0,6.0,5.5,7.0,6.0,5.0
D11210978,7.0,7.0,5.5,6.0,6.5,4.0
D11210979,6.5,7.0,5.5,6.0,7.0,4.0
D11211018,4.0,5.5,5.0,4.0,4.0,4.0
D11211099,6.0,6.5,5.0,7.0,6.0,4.0
D11211100,6.0,6.0,5.0,6.0,4.5,4.0
D11211102,6.0,5.5,5.0,5.0,6.5,5.0
D11211104,6.0,6.5,5.0,6.0,5.0,4.0
D11211105,6.0,5.5,5.0,6.0,4.5,4.0
D11211106,6.0,6.5,5.0,5.0,6.0,4.5
D11211107,4.0,5.5,5.0,5.0,6.0,4.5
D11211110,6.0,6.5,5.0,6.0,6.0,5.0
D11211111,6.0,6.5,5.0,6.0,5.5,3.5
D11211112,6.0,6.0,5.0,5.5,5.5,4.0
D11211113,6.0,6.5,5.0,6.0,6.0,4.0
D11211114,7.0,6.5,5.0,5.5,6.0,4.0
D11211115,6.0,5.5,5.0,6.0,6.0,4.5
D11211116,6.0,6.5,2.0,6.0,4.5,3.5
D11211117,5.0,6.5,5.0,5.0,6.0,4.5
D11211118,4.0,5.5,5.0,4.0,5.5,4.5
D11211154,5.0,5.0,5.0,5.0,5.0,4.0
D11211155,4.5,4.5,5.0,4.0,4.0,4.0
D11211278,6.0,6.5,5.0,6.0,6.0,4.0
D11211279,6.0,5.5,5.0,5.5,4.5,6.0
D11211362,4.0,4.0,4.0,5.0,5.0,3.0
D11211363,5.0,5.5,5.0,4.0,5.0,4.0
D11211364,4.0,5.5,3.0,4.0,4.5,4.0
D11211365,4.0,5.0,5.5,4.0,5.5,4.5
D11211367,4.5,5.75,5.0,4.0,4.75,4.0
D11211861,6.0,6.5,5.5,7.0,6.0,4.0
D11211862,6.0,5.5,6.0,6.0,5.0,4.0
D11211863,5.5,6.5,5.0,6.0,7.0,4.0
D11211864,5.0,5.5,5.5,6.0,5.0,4.0
D11211865,4.5,6.0,5.0,6.0,6.0,4.0
D11211866,6.0,5.0,5.0,6.0,5.5,4.0
D11211867,6.0,6.5,6.0,6.0,5.0,5.0
D11211868,6.0,7.0,5.5,6.0,5.0,5.0
D11211869,6.0,6.0,5.0,5.5,6.5,5.0
D11211988,4.5,5.5,5.0,4.0,5.0,4.0
D11212230,3.0,2.75,5.0,2.0,3.1666666666666665,2.6666666666666665
D11212326,2.5,5.0,4.0,3.0,4.0,3.0
D11212340,4.0,6.5,5.0,5.0,6.0,4.0
D11212341,5.0,6.5,5.5,6.0,6.0,4.0
D11212343,4.0,6.5,5.5,6.0,6.0,5.0
D11212344,6.0,6.0,5.0,5.5,7.0,4.5
D11212345,5.0,6.5,5.0,5.5,5.0,5.0
D11212347,4.0,6.5,5.0,5.0,5.0,4.0
D11212348,5.0,6.0,5.5,6.0,6.0,6.0
D11212349,5.0,6.5,6.0,5.0,5.5,4.5
D11212350,4.0,6.0,5.5,6.0,5.0,4.5
D11212351,6.0,6.5,5.5,5.0,6.0,4.5
D11212352,4.0,6.0,5.5,5.5,5.0,4.0
D11212397,3.5,4.5,5.0,4.0,4.5,3.0
D11212398,0.0,5.0,4.0,3.5,0.0,3.5
D11212400,0.0,0.0,5.0,0.0,0.0,3.5
D11212520,4.0,5.0,6.0,5.5,4.0,4.0
D11212591,6.0,7.0,5.5,6.0,7.0,5.0
D11212592,6.0,6.5,5.0,6.0,7.0,5.5
D11212594,6.0,7.0,5.5,6.0,7.0,5.0
D11212595,6.0,6.5,5.0,6.0,7.0,5.5
D11212596,6.0,6.5,5.5,6.0,6.0,5.5
D11212597,4.0,5.5,5.5,4.0,4.0,4.0
D11212641,4.0,5.0,5.0,4.0,4.0,4.5
D11212852,6.0,6.0,6.0,6.0,5.0,6.0
D11212853,5.0,6.0,5.0,5.0,5.0,4.5
D11212854,6.0,6.5,5.5,6.0,6.0,4.0
D11212855,5.5,6.5,5.0,6.0,6.0,4.0
D11212856,6.0,6.5,6.0,6.0,6.5,5.5
D11212857,6.0,6.5,5.0,6.0,6.0,5.0
D11212858,6.0,6.5,5.0,5.5,6.0,4.5
D11220072,5.5,5.5,5.0,4.0,6.0,4.0
D11220073,4.0,5.5,4.0,4.0,6.0,4.5
D11220074,4.0,5.5,5.0,4.0,5.0,4.5
D11220075,4.5,5.5,4.0,4.0,4.5,4.5
D11220076,3.0,5.5,3.5,4.0,3.5,4.0
D11220077,4.0,5.5,5.0,4.0,4.0,4.0
D11220229,2.5,5.5,4.0,4.0,6.0,2.5
D11220230,2.5,5.5,4.0,4.0,5.0,2.5
D11220963,3.5,5.5,5.0,4.0,4.5,4.0
D11220964,5.5,6.0,4.0,4.0,4.5,4.0
D11220965,5.0,5.5,5.5,3.0,6.0,4.0
D11220966,4.5,5.5,4.0,3.0,5.5,4.0
D11221167,3.0,4.5,4.0,4.0,3.0,2.5
D11221483,5.0,5.25,5.5,3.5,5.5,4.5
D11221490,4.5,6.0,5.5,4.0,4.0,3.0
D11221890,3.5,4.5,3.0,3.5,3.5,4.0
D11221891,4.5,4.5,3.0,4.5,4.5,4.0
D11221896,3.5,5.0,5.0,4.0,6.0,4.0
D11222094,3.5,5.0,5.0,3.0,5.0,3.5
D11222186,4.0,5.5,5.0,4.0,6.5,4.0
D11222346,2.5,5.0,4.0,4.0,4.0,2.5
D11222347,3.5,5.5,4.0,4.0,5.5,4.0
D11222348,5.0,5.5,5.5,4.0,4.5,4.5
D11222545,2.5,4.0,4.0,3.0,5.0,4.0
D11222546,4.5,4.5,4.0,3.5,4.0,4.0
D11230232,4.0,5.5,5.0,3.5,5.0,4.5
D11230233,4.0,5.0,5.0,2.0,5.0,4.5
D11230743,3.0,4.5,4.0,0.0,0.0,2.5
D11230745,5.5,2.0,5.0,0.0,0.0,5.0
D11231016,5.0,5.5,5.0,6.0,7.0,4.5
D11231018,4.5,5.5,5.5,6.0,7.0,4.5
D11231019,5.0,3.5,4.0,3.0,3.0,7.0
D11231020,4.5,6.0,5.0,6.0,8.0,5.5
D11231023,4.5,5.5,5.5,6.0,8.0,5.5
D11231027,4.0,4.5,5.0,3.0,5.0,4.0
D11231732,4.5,5.0,4.0,4.0,4.5,7.0
D11232110,2.5,4.5,3.0,4.0,3.5,4.0
D11232885,5.5,6.0,5.0,3.0,6.0,4.0
D11232886,4.0,5.5,5.0,3.0,5.0,4.0
D12210089,0.0,0.0,4.0,0.0,0.0,4.5
D12210090,2.5,5.0,0.0,0.0,0.0,0.0
D12210214,4.0,5.0,5.0,4.0,4.0,4.5
D12210332,5.0,5.0,4.0,3.0,4.0,4.0
D12210333,4.5,5.5,5.0,4.0,4.5,4.0
D12210339,5.0,5.5,5.0,4.0,4.5,4.0
D12210340,4.0,5.5,4.0,4.0,4.0,3.0
D12210342,3.0,5.0,5.0,4.0,0.0,4.0
D12210343,4.0,4.5,5.0,4.0,0.0,4.0
D12210730,5.0,5.5,5.5,6.0,5.5,4.0
D12210731,6.5,6.0,6.0,6.0,5.5,4.0
D12210740,5.0,5.5,5.0,4.0,0.0,3.0
D12210741,5.0,5.5,5.0,4.0,4.5,4.0
D12210962,5.0,5.5,5.0,4.0,0.0,4.0
D12211062,3.5,4.5,5.0,4.0,5.0,4.0
D12211136,4.5,6.0,5.0,6.0,4.5,5.0
D12211379,1.5,3.5,4.0,3.0,4.0,3.0
D12211407,5.0,7.0,6.0,6.0,7.0,6.0
D12211408,5.5,6.5,6.0,6.0,0.0,5.0
D12211540,5.0,5.5,6.0,7.0,7.0,6.0
D12211541,5.0,5.5,6.0,7.0,7.0,5.0
D12211542,5.5,6.0,5.0,5.0,7.0,4.5
D12211543,5.0,5.5,5.0,6.0,6.0,4.5
D12211579,6.0,6.5,6.0,5.0,6.5,4.5
D12211580,5.5,5.0,5.5,6.0,6.5,4.0
D12211581,5.0,5.5,7.0,5.0,7.0,6.0
D12211582,5.5,5.5,6.0,6.0,7.0,6.0
D12211630,4.0,5.5,0.0,4.0,3.0,0.0
D12211631,3.0,4.0,0.0,3.0,0.0,3.0
D12211632,1.5,3.5,4.0,3.5,4.5,3.0
D12211633,4.5,5.5,4.0,4.0,4.0,3.0
D12211634,5.0,5.5,4.0,4.5,4.0,3.0
D12211635,5.0,6.0,0.0,5.0,0.0,4.0
D12211636,6.0,5.5,0.0,4.0,0.0,4.0
D12211700,6.0,6.0,5.5,5.5,6.5,4.5
D12211701,5.5,5.5,5.0,5.5,7.0,5.0
D12211702,5.5,6.0,5.0,6.0,6.0,4.5
D12211703,4.5,5.0,4.0,6.0,5.0,4.0
D12211739,4.0,5.0,4.0,6.0,6.0,4.5
D12211740,4.5,5.5,4.0,6.0,5.0,3.5
D12211741,1.5,5.5,5.0,2.5,4.5,4.0
D12211742,5.0,6.0,5.0,6.0,4.5,4.0
D12211943,5.0,5.5,5.0,6.0,5.0,4.0
D12211944,5.5,5.5,5.0,6.0,5.0,4.0
D12212056,5.0,5.5,6.0,5.0,6.5,5.0
D12212057,5.0,6.0,5.5,5.5,4.0,4.5
D12212132,5.0,6.0,6.0,6.0,6.5,5.0
D12212162,5.0,6.0,5.0,4.0,5.333333333333333,4.5
D12212163,4.333333333333333,5.5,5.0,5.5,5.0,5.0
D12212164,4.666666666666667,6.0,5.0,4.0,5.166666666666667,3.5
D12212276,4.5,7.0,6.0,6.0,7.0,4.5
D12212430,6.0,6.0,6.0,5.0,6.0,5.0
D12212431,5.5,6.0,5.0,5.5,7.5,4.5
D12212432,5.5,6.0,6.0,5.0,4.5,5.5
D12212433,5.5,6.5,6.0,6.0,6.5,5.0
D12212522,4.0,5.5,5.0,6.0,4.5,5.5
D12212543,6.0,6.5,5.5,5.5,6.5,4.5
D12212544,5.5,5.0,5.5,6.0,6.5,4.0
D12212545,6.0,5.5,6.0,5.5,7.0,5.0
D12212568,4.0,5.5,5.0,3.5,5.0,4.0
D12212714,4.0,5.5,5.0,4.5,5.5,5.0
D12212715,5.0,5.5,5.0,5.5,7.0,5.0
D12212716,6.0,5.5,5.0,5.5,7.0,4.5
D12212717,5.0,6.0,6.0,6.0,6.0,5.5
D12212718,4.5,6.0,6.0,4.5,7.0,5.0
D12212719,6.0,6.5,5.0,5.0,7.0,4.5
D12212729,5.5,6.0,6.0,6.0,6.5,4.5
D12212730,5.5,5.0,6.0,6.0,6.0,4.0
D12212733,4.5,5.5,6.0,5.0,0.0,4.5
D12212734,5.5,6.0,6.0,6.0,6.0,4.5
D12212812,0.0,4.0,2.0,3.0,0.0,3.0
D12212841,4.0,6.0,5.0,5.0,0.0,4.0
D12212842,5.5,6.0,5.0,5.5,7.0,4.0
D12221368,4.5,5.5,5.0,4.0,5.0,4.0
D12221369,5.0,5.0,5.0,5.0,5.5,4.0
D12221670,4.0,5.5,5.0,4.0,5.0,4.0
D12221796,5.0,6.0,4.5,4.0,5.0,4.0
D12221797,5.5,5.5,5.0,5.0,5.5,4.0
D12221798,4.0,4.5,4.0,4.0,4.5,4.0
D12221799,5.0,6.0,5.5,4.5,4.5,4.0
D12221800,5.0,6.0,5.5,4.5,5.5,4.0
D12221801,3.0,4.5,4.0,3.0,4.5,4.0
D12222052,5.0,4.0,4.0,4.5,5.0,4.0
D12222053,3.5,5.5,4.5,4.0,5.0,4.0
D12222054,3.5,5.5,4.0,4.0,5.0,4.0
D12222391,3.0,5.0,4.0,4.0,5.0,5.0
D12222392,6.0,6.0,5.5,6.0,5.0,5.0
D12222393,1.5,4.0,1.0,1.5,5.0,3.5
D12222394,4.5,4.5,4.0,4.5,5.0,3.0
D12222395,4.0,4.5,4.0,3.0,5.0,2.5
D12222396,4.5,6.0,5.0,4.0,5.0,4.0
D12222730,3.5,5.5,4.0,3.5,5.0,4.0
D12222731,5.0,5.0,5.0,4.5,5.0,4.0
D12222732,5.5,5.5,5.0,5.0,5.0,5.0
D12231225,4.5,5.5,4.0,3.0,5.0,3.5
D12231721,4.5,5.5,5.0,3.0,5.0,4.0
D12231722,5.0,6.0,5.5,3.0,5.0,4.0
D12232273,4.5,4.0,3.0,3.5,5.0,4.0
F01220349,4.0,4.0,4.0,3.5,0.0,3.5
F01220351,4.0,5.0,4.0,2.5,4.0,3.0
F01220358,4.0,6.0,4.0,5.0,5.0,4.0
F01220562,4.0,5.5,5.0,3.0,4.0,4.0
F01221694,4.0,7.0,6.0,6.0,1.5,4.5
F01221717,4.0,0.0,0.0,0.0,1.5,4.5
F01221811,3.5,4.5,0.0,0.0,4.0,3.0
F01222032,0.0,5.0,0.0,0.0,1.5,0.0
F01222033,0.0,0.0,0.0,0.0,1.5,0.0
F01222034,0.0,0.0,0.0,0.0,1.5,0.0
F01222266,0.0,5.0,0.0,0.0,1.5,4.5
F01222267,0.0,4.0,0.0,0.0,5.5,3.5
F01222268,0.0,4.0,0.0,0.0,5.5,3.5
F01222270,0.0,0.0,0.0,0.0,5.5,0.0
F01222271,0.0,0.0,0.0,0.0,4.5,0.0
F01222347,4.0,0.0,0.0,0.0,5.0,0.0
F01222888,0.0,0.0,5.0,0.0,0.0,0.0
F01222889,0.0,0.0,5.0,0.0,0.0,0.0
F01240932,4.0,4.5,4.5,2.5,7.0,5.0
F01242335,4.5,5.5,5.0,2.0,5.0,4.0
F02212794,5.0,4.5,5.0,4.0,6.0,4.0
F02220579,4.5,0.0,0.0,0.0,0.0,3.0
F02220829,4.0,6.0,5.0,4.0,5.0,4.0
F02220838,5.5,5.5,5.0,4.0,4.5,4.0
F02220839,4.0,5.5,5.0,4.0,4.5,4.0
F02220840,5.5,5.5,5.0,4.0,4.5,4.0
F02220841,5.0,5.5,2.5,2.0,2.5,0.0
F02221507,0.0,0.0,0.0,0.0,0.0,0.0
F02221529,4.5,0.0,0.0,0.0,0.0,0.0
F02221560,4.5,5.5,4.0,4.0,5.0,4.0
F02221561,5.0,5.5,4.5,4.0,5.0,4.0
F02221563,5.5,5.5,5.0,4.0,5.0,4.0
F02221596,6.0,5.5,5.5,4.0,5.0,4.0
F02232179,5.0,5.0,5.0,4.0,1.5,4.5
F02241166,4.0,6.0,5.0,3.0,1.5,4.0
F03221250,0.0,0.0,0.0,0.0,0.0,0.0
F03221434,7.0,5.0,5.0,4.0,1.5,4.5
F03221643,4.0,5.5,5.0,0.0,0.0,4.5
F03221662,3.0,5.0,0.0,0.0,0.0,3.5
F03231597,4.0,5.0,5.0,4.0,1.5,4.0
F03231598,4.0,5.0,5.0,5.0,1.5,4.5
F03231599,4.0,5.0,5.0,4.0,1.5,5.0
F03231600,6.0,5.0,5.0,4.0,1.5,4.5
F03231603,4.0,5.0,5.0,4.0,1.5,4.0
F03231604,4.0,5.0,5.0,5.0,1.5,4.5
F03231605,4.0,5.0,5.0,4.0,1.5,5.0
F03231606,7.0,5.0,5.0,4.0,1.5,4.5
F03232494,5.0,5.0,5.0,4.0,1.5,4.5
F03232495,5.0,5.0,5.0,4.0,1.5,4.5
F03232496,5.0,5.0,5.0,4.0,1.5,4.5
F04221746,3.5,6.5,5.0,3.0,6.5,4.0
F04231405,0.0,6.0,5.0,3.5,4.0,0.0
F05220509,3.5,5.5,5.0,4.0,5.0,4.0
F05220530,5.5,6.0,5.5,4.0,5.0,4.0
F06210281,5.0,5.0,1.0,5.0,1.5,4.5
F06212614,5.0,5.5,5.0,5.0,5.5,4.5
F07221213,4.0,5.5,5.0,3.0,5.0,4.5
F07222904,4.0,5.0,5.0,4.0,5.0,4.0
F07222905,4.0,5.0,5.0,4.0,4.0,4.0
F07222907,4.0,5.5,5.0,4.0,5.0,4.0
F07222908,4.0,6.0,5.0,4.0,1.5,4.0
F07222909,4.0,5.0,5.0,4.0,1.5,4.0
F08210264,4.5,5.0,5.0,4.666666666666667,1.5,4.5
F08210480,5.0,5.0,5.0,4.0,4.5,3.5
F08210683,6.0,6.0,5.0,6.0,1.5,4.5
F08211486,5.0,3.0,0.0,0.0,1.5,4.5
F08211487,5.0,0.0,0.0,0.0,1.5,4.5
F08211593,6.0,0.0,5.0,4.0,1.5,4.5
F08211595,4.0,5.0,6.0,6.0,1.5,4.5
F08211608,4.0,6.0,5.0,5.0,6.5,5.0
F08211642,6.0,5.0,5.0,5.0,1.5,4.5
F08211643,6.0,0.0,5.0,4.0,1.5,4.5
F08211644,6.0,5.0,0.0,4.0,1.5,4.5
F08211966,4.0,5.0,5.0,4.0,5.0,4.5
F08212108,4.0,4.5,4.0,4.0,3.0,4.5
F08212201,4.0,6.0,5.0,4.0,4.5,4.5
F08212357,0.0,0.0,0.0,5.5,6.0,5.0
F08230035,4.0,5.0,5.0,4.0,1.5,4.0
F09210256,5.0,6.0,5.0,4.0,6.5,4.0
F09210766,6.0,6.0,5.0,6.0,1.5,4.5
F09211507,0.0,5.0,0.0,0.0,4.0,2.5
F09211844,5.0,5.5,6.0,4.0,5.0,3.5
F09212554,0.0,0.0,0.0,6.0,6.0,4.5
F09212604,0.0,0.0,0.0,4.0,4.5,3.5
F10210719,4.0,5.0,5.0,3.5,4.0,2.5
F10210834,4.0,0.0,0.0,0.0,4.5,4.5
F10211215,0.0,5.0,0.0,2.0,1.5,4.5
F10211526,4.0,5.0,4.0,3.0,3.0,3.0
F10211986,5.0,0.0,5.0,4.0,6.0,4.5
F10212829,4.0,5.5,5.0,4.0,5.0,3.0
F10212857,4.0,4.5,4.0,3.0,5.0,4.0
F10222694,4.0,5.0,5.0,5.0,1.5,4.0
F10222695,4.0,5.0,5.0,5.0,1.5,4.0
F10230107,2.5,4.5,4.0,0.0,0.0,3.0
F10230171,3.0,5.0,4.0,0.0,0.0,3.0
F10230296,4.0,5.0,5.0,4.0,0.0,4.0
F10231071,2.5,4.0,3.0,3.0,0.0,0.0
F11210434,4.0,0.0,5.0,4.0,1.5,4.5
F11210435,4.0,0.0,5.0,4.0,1.5,4.5
F11210436,4.0,5.0,5.0,4.0,1.5,4.5
F11211135,0.0,5.0,5.0,4.0,1.5,4.5
F11211136,0.0,5.0,0.0,3.0,1.5,4.5
F11212434,0.0,0.0,5.0,0.0,0.0,0.0
F11212441,0.0,0.0,5.0,0.0,0.0,0.0
F11220374,4.0,5.0,5.0,4.0,5.0,4.0
F11220376,4.0,5.0,5.0,3.0,5.0,3.0
F11220377,4.0,5.0,5.0,4.0,5.0,3.0
F11220378,4.0,5.0,5.0,4.0,5.0,4.0
F11220877,5.5,6.0,5.0,4.0,5.0,2.0
F11223055,4.0,6.0,5.0,5.0,5.5,4.0
F12210838,4.0,0.0,0.0,0.0,0.0,0.0
F12210839,4.0,0.0,0.0,0.0,0.0,0.0
F12211126,4.0,0.0,2.5,0.0,1.8333333333333333,0.0
F12211127,4.0,0.0,5.0,0.0,0.0,4.5
F12211128,4.0,0.0,5.0,0.0,0.0,4.5
F12211409,4.0,5.0,5.0,4.0,5.5,4.5
F12211410,4.0,5.0,5.0,4.0,5.5,4.5
F12212322,4.0,5.0,0.0,4.0,0.0,4.5
F12212324,4.0,5.0,0.0,4.0,0.0,4.5
F12212365,4.0,5.0,5.0,4.0,5.0,4.5
F12220172,4.0,5.0,5.0,3.0,1.5,4.5
F12220173,4.0,5.0,5.0,5.0,1.5,4.5
F12230137,4.0,5.5,5.0,3.0,5.0,4.0
F12230293,5.0,5.5,5.0,5.0,6.0,5.0
F12230552,5.0,5.5,5.0,0.0,5.5,4.0
F12231419,4.5,4.5,5.0,2.0,4.0,4.0
F12232202,3.0,5.5,4.5,3.0,5.0,4.0
F12232240,4.0,5.0,5.0,4.0,7.0,5.0
F12232255,4.0,5.0,5.0,4.0,6.0,4.0
G01221726,0.0,5.0,0.0,0.0,1.5,4.5
G01222553,4.0,0.0,0.0,0.0,0.0,4.5
G01222554,0.0,0.0,0.0,0.0,9.0,4.5
G01222555,0.0,5.0,0.0,0.0,0.0,4.5
G01222557,4.0,0.0,0.0,0.0,0.0,0.0
G01222558,4.0,0.0,0.0,0.0,0.0,4.5
G01232116,6.0,6.0,5.0,5.0,5.5,4.0
G01232117,5.0,5.5,5.0,5.0,5.0,4.0
G02220828,4.0,5.0,5.0,4.0,5.0,0.0
G12220725,6.0,5.0,5.0,5.5,7.0,4.5
G12220726,4.0,5.0,5.0,5.0,7.0,4.0
G12220727,4.0,5.0,5.0,4.0,7.0,4.0
G12220728,5.0,5.0,5.0,6.0,5.0,4.0
G12222664,4.0,5.0,5.0,4.0,5.0,4.5
G12222665,4.0,5.0,5.0,4.0,5.0,4.0
P11220792,5.0,3.5,4.5,4.0,5.0,4.0
P11220793,4.5,3.5,4.5,4.0,5.0,4.0
Z01230690,6.0,6.5,5.0,6.0,8.0,4.5
Z01230691,5.0,6.0,5.5,5.0,8.0,3.5
Z01230788,5.5,5.0,5.5,6.0,7.0,4.0
Z01230789,5.0,6.5,5.0,5.0,7.0,5.0
Z01230790,6.0,6.0,6.0,6.0,7.0,7.0
Z01230796,5.0,6.5,5.0,6.0,7.0,5.0
Z01230797,6.0,5.5,5.0,6.0,7.0,5.0
Z01230798,5.0,5.5,5.0,5.0,7.0,4.0
Z01230806,5.5,6.0,5.5,4.0,6.0,4.0
Z01230807,6.0,7.0,5.5,6.0,7.0,5.0
Z01230808,5.0,6.0,5.5,6.0,7.0,5.5
Z01230811,5.0,6.5,5.0,6.0,7.0,5.0
Z01230812,5.0,5.5,5.0,6.0,7.0,5.0
Z01230813,5.0,6.5,5.5,5.0,7.0,4.5
Z01230814,5.0,6.0,5.0,6.0,7.0,4.5
Z01230815,6.0,6.5,6.0,4.0,6.5,5.0
Z01231005,5.0,6.5,5.0,5.5,6.0,4.5
Z01231007,6.0,6.0,5.5,5.0,5.0,5.5
Z01231012,6.0,6.0,5.5,6.0,7.0,4.5
Z01231015,5.0,6.5,5.5,5.0,7.0,4.5
Z01231568,6.0,6.5,4.0,6.0,7.0,4.0
Z01231765,5.5,6.0,5.5,5.0,5.0,5.5
Z01231768,5.0,6.5,5.5,5.0,6.5,4.5
Z01231779,5.5,7.0,5.0,5.0,6.0,4.5
Z01231780,5.5,6.0,5.5,6.0,6.0,5.0
Z01231781,6.0,6.5,6.0,6.0,6.5,4.5
Z01231782,6.0,6.0,5.5,5.0,6.0,7.0
Z01240074,4.5,6.0,5.0,5.0,0.0,4.0
Z01240208,5.0,6.5,5.0,5.5,0.0,4.0
Z01240216,5.5,5.5,5.5,5.0,5.5,4.0
Z01240219,4.0,6.0,4.0,4.0,5.0,4.0
Z01240223,4.0,5.0,4.0,4.5,5.0,4.0
Z01240224,5.0,6.0,5.0,4.0,5.0,4.0
Z01241192,2.5,4.5,3.5,3.0,0.0,4.0
Z01241193,4.0,5.5,5.0,2.0,5.0,4.0
Z01241302,3.5,4.5,4.0,0.0,3.0,0.0
Z01241530,4.5,5.5,5.0,4.0,5.0,4.0
Z01241532,5.0,5.5,5.5,4.0,6.0,4.0
Z01242151,4.0,5.0,5.0,5.0,7.0,4.0
Z01242154,4.0,5.0,5.0,4.0,5.0,5.0
Z01242155,4.0,5.0,5.0,3.0,1.5,4.0
Z01242158,4.0,5.0,5.0,4.0,6.0,4.0
Z01242785,4.0,4.0,4.0,1.0,4.0,0.0
Z02232541,5.5,6.5,5.0,5.5,6.0,6.0
Z02232718,5.5,5.0,5.5,6.0,6.5,4.0
Z02232725,6.0,6.5,5.5,0.0,6.5,5.0
Z02232729,4.0,5.0,5.0,4.0,1.5,4.5
Z02232736,4.5,6.5,5.5,5.5,5.5,5.0
Z02240458,5.5,6.5,5.0,5.0,7.0,5.0
Z04230343,6.0,6.0,5.0,6.0,6.0,4.5
Z04230525,6.5,6.0,5.5,6.0,5.5,5.0
Z04231490,6.0,6.5,5.5,5.0,6.0,5.0
Z04231507,4.5,5.5,5.0,4.0,5.0,4.0
Z04231509,4.5,5.5,4.0,3.5,4.5,4.0
Z05220896,5.5,6.5,5.0,5.0,6.0,5.0
Z05220897,5.0,6.0,5.0,5.0,6.0,6.0
Z05221984,5.0,6.0,6.0,6.0,6.0,5.0
Z05221985,5.0,6.5,5.5,5.0,6.5,5.0
Z05221986,6.0,6.0,5.0,5.0,7.0,4.5
Z05221987,6.5,6.0,5.0,6.0,7.0,4.0
Z05221988,5.0,6.5,5.0,6.0,8.0,4.5
Z05221989,4.0,5.5,5.0,4.0,5.0,6.0
Z05221990,6.0,6.5,5.5,5.0,6.0,4.5
Z05221992,5.5,6.5,5.5,6.0,7.0,5.0
Z05221993,4.0,5.0,5.0,5.0,1.5,5.0
Z05221994,6.0,6.0,5.0,4.5,6.5,4.0
Z05221995,5.0,6.5,5.0,5.5,5.0,4.5
Z05221996,4.0,5.0,5.0,5.5,6.0,4.5
Z05221997,5.5,6.0,5.0,5.0,6.5,4.0
Z05221998,6.0,7.0,6.0,5.0,6.0,5.0
Z05221999,5.5,6.5,6.0,6.0,7.0,6.0
Z05222000,5.5,5.5,5.0,6.0,6.0,4.5
Z05222002,5.5,6.0,5.5,6.0,7.0,4.5
Z05222004,5.5,4.5,5.0,4.5,6.0,4.5
Z05222009,4.0,5.0,5.0,6.0,1.5,4.5
Z05222010,5.5,6.0,5.5,6.0,7.0,4.5
Z05222156,4.5,6.5,5.0,5.0,6.5,4.5
Z05223289,4.0,5.5,5.0,5.0,5.0,4.5
Z05223290,6.0,6.25,5.0,6.0,6.0,4.5
