,132,135,154,155,160,179
D10212742,6.0,5.0,5.0,4.5,2.0,1.5
D10212743,6.0,6.75,6.5,7.0,2.5,2.0
D10212773,4.5,5.0,0.0,4.0,4.0,2.0
D10212774,6.0,6.5,7.0,6.0,4.0,2.5
D10212868,5.0,6.0,4.0,5.0,4.5,3.0
D10212879,6.0,7.0,7.0,5.0,3.0,3.0
D10220473,5.0,6.0,5.0,7.0,5.0,4.0
D10220474,4.5,6.5,4.5,7.0,6.0,4.0
D10220475,5.0,5.5,5.5,7.0,5.0,4.0
D10220476,5.5,6.0,5.5,6.0,6.0,2.5
D10220494,5.0,6.0,3.5,6.0,6.0,4.5
D10220696,5.0,6.5,4.5,6.0,6.0,5.0
D10220717,4.5,5.5,3.5,3.0,2.0,4.0
D10220718,5.0,5.0,4.0,5.0,3.0,3.0
D10220719,3.5,3.5,2.0,3.0,2.0,2.0
D10220720,4.0,5.0,3.5,4.0,3.0,3.5
D10220721,5.5,5.5,5.0,7.0,4.5,3.0
D10220942,5.0,6.0,5.0,6.0,5.0,4.5
D10220943,4.5,6.0,3.0,6.0,3.5,2.5
D10221374,5.5,6.5,5.0,6.0,5.0,3.0
D10221375,5.5,6.5,2.0,4.0,3.5,1.5
D10221377,5.5,6.0,4.0,6.0,3.5,4.0
D10221378,3.5,6.5,3.0,6.0,3.0,4.0
D10222462,5.5,7.0,6.0,5.0,6.0,4.5
D10230338,5.5,6.5,6.0,5.5,7.0,5.0
D10230462,5.5,6.0,6.0,6.0,4.0,4.5
D10230712,5.0,6.0,4.0,3.0,5.5,4.0
D10230927,4.5,6.0,3.5,6.0,7.0,4.0
D10230928,5.5,5.5,5.5,5.0,7.0,4.0
D10230929,5.0,6.0,5.5,6.0,7.0,4.5
D10230933,5.5,6.0,5.5,7.0,7.0,6.0
D10231056,3.5,6.0,3.5,5.0,4.0,2.0
D10231139,5.5,6.0,4.0,5.0,5.0,3.0
D10231323,5.5,5.5,4.0,7.0,6.666666666666667,6.5
D10231836,6.0,6.0,6.0,8.0,7.0,4.0
D10231839,4.0,6.0,5.0,6.0,5.0,4.333333333333333
D10231840,5.5,6.5,5.5,7.0,5.0,4.0
D11210408,3.0,6.0,0.0,3.0,2.0,3.0
D11210409,4.0,4.0,3.0,4.0,2.5,3.0
D11210425,5.0,6.0,5.0,6.0,1.5,2.5
D11210809,6.0,6.0,3.0,6.0,3.0,3.0
D11210810,6.0,3.5,4.0,6.0,4.0,3.5
D11210811,7.0,6.0,2.5,7.0,5.0,1.5
D11210816,4.0,5.5,2.0,3.0,3.0,2.5
D11210897,4.0,4.0,5.0,4.0,4.0,3.0
D11210898,6.0,6.0,4.0,6.0,4.0,3.0
D11210899,5.0,5.0,6.0,6.0,5.0,4.0
D11210976,3.0,3.0,2.0,3.0,2.0,2.0
D11210977,3.0,3.0,4.0,3.0,3.0,3.0
D11210978,3.0,4.0,3.0,4.5,2.5,4.0
D11210979,3.0,3.0,2.0,4.0,1.5,2.5
D11211018,6.0,7.0,5.0,6.5,5.0,3.0
D11211099,3.0,6.0,3.0,3.0,2.0,2.5
D11211100,3.0,6.0,4.0,4.0,2.0,2.5
D11211102,3.0,5.5,3.5,4.5,3.0,1.0
D11211104,5.0,5.5,4.0,6.0,4.5,3.5
D11211105,5.0,6.5,5.0,6.0,4.0,2.0
D11211106,5.0,6.0,5.0,6.0,2.5,2.5
D11211107,5.0,6.0,6.0,6.0,3.0,2.5
D11211110,4.0,6.5,3.0,3.0,2.5,3.5
D11211111,3.0,6.0,3.0,4.0,2.0,2.0
D11211112,3.0,6.0,2.5,4.5,3.5,1.0
D11211113,3.0,6.5,2.5,3.0,3.0,2.5
D11211114,3.0,6.0,3.0,4.0,2.0,1.0
D11211115,5.0,5.5,5.0,4.0,2.5,2.0
D11211116,5.0,6.5,6.0,6.0,4.5,2.5
D11211117,5.0,7.0,6.0,6.0,3.0,2.0
D11211118,5.0,7.0,7.0,6.0,3.5,1.5
D11211154,5.0,5.0,5.0,6.0,5.0,3.5
D11211155,5.0,6.5,4.0,3.5,3.0,4.0
D11211278,3.0,5.5,2.5,5.0,3.0,1.0
D11211279,3.0,5.5,1.5,3.5,4.0,1.0
D11211362,5.0,5.0,5.5,6.0,4.5,3.5
D11211363,5.0,6.0,4.0,4.0,2.0,3.5
D11211364,5.0,6.5,5.0,6.0,5.0,4.5
D11211365,4.0,7.5,2.5,4.5,2.0,2.5
D11211367,5.0,6.25,4.0,5.333333333333333,3.5,2.0
D11211861,4.0,6.0,3.0,4.0,0.0,1.0
D11211862,5.0,6.5,2.5,4.0,5.0,1.0
D11211863,5.5,0.0,5.0,6.0,2.5,3.0
D11211864,6.0,6.0,5.0,6.0,3.5,3.0
D11211865,5.5,5.5,5.0,6.0,3.0,2.0
D11211866,5.0,5.0,4.0,6.0,3.5,2.0
D11211867,5.0,6.0,2.5,6.0,4.5,2.0
D11211868,6.0,6.5,0.5,6.0,5.0,2.0
D11211869,6.0,6.0,2.0,4.0,2.5,5.0
D11211988,5.5,7.0,6.0,6.0,3.0,3.0
D11212230,3.6666666666666665,6.5,4.0,3.0,1.1666666666666667,1.1666666666666667
D11212326,6.0,6.5,5.0,6.0,2.0,2.0
D11212340,3.0,5.5,3.5,3.0,0.5,1.0
D11212341,5.0,6.0,3.0,5.0,0.5,1.5
D11212343,3.0,5.5,0.5,3.5,0.0,2.0
D11212344,3.0,6.0,2.0,4.0,0.0,2.5
D11212345,3.0,6.0,2.5,4.0,0.0,1.5
D11212347,4.0,5.5,4.0,3.0,1.0,1.0
D11212348,4.0,6.0,4.5,5.0,0.5,1.5
D11212349,3.0,5.5,2.5,3.0,1.0,1.0
D11212350,3.0,4.5,4.5,4.5,0.0,1.5
D11212351,3.0,5.0,2.0,4.0,0.5,2.0
D11212352,3.0,6.0,4.0,4.0,0.0,2.5
D11212397,5.5,6.0,6.0,5.5,4.5,4.0
D11212398,6.0,6.5,6.5,6.5,5.0,4.0
D11212400,5.0,6.0,6.0,6.0,5.0,4.0
D11212520,6.0,6.5,4.0,4.5,5.0,4.0
D11212591,6.0,6.0,4.5,5.0,4.0,4.0
D11212592,5.0,6.5,4.0,5.0,5.0,5.0
D11212594,5.0,6.0,2.0,4.0,2.0,2.0
D11212595,5.0,6.0,4.0,4.0,2.5,2.0
D11212596,3.0,4.0,4.5,3.0,3.0,3.0
D11212597,5.0,6.5,2.0,6.0,5.0,3.0
D11212641,5.0,6.0,4.0,4.0,1.0,4.0
D11212852,3.0,3.5,3.5,3.0,2.0,3.0
D11212853,5.0,5.0,3.5,4.0,2.0,2.0
D11212854,5.0,5.0,3.0,4.0,1.0,2.0
D11212855,4.0,6.0,2.5,4.0,2.0,2.0
D11212856,4.5,6.0,3.0,5.0,2.5,3.0
D11212857,4.5,6.0,4.0,5.0,2.5,3.0
D11212858,3.5,6.5,2.5,7.0,5.0,4.0
D11220072,5.0,5.0,4.0,4.0,5.0,3.5
D11220073,4.5,5.0,3.5,3.0,2.5,2.0
D11220074,4.0,5.0,3.0,4.0,3.0,3.0
D11220075,4.5,5.0,4.5,5.0,5.5,3.0
D11220076,4.5,5.0,3.5,5.0,4.0,2.5
D11220077,5.0,6.0,5.5,6.0,4.5,3.0
D11220229,6.0,5.0,6.0,5.0,3.0,4.0
D11220230,6.0,5.0,6.5,5.0,2.0,3.5
D11220963,5.0,6.5,6.0,6.0,5.0,6.0
D11220964,7.0,5.0,4.5,6.0,5.0,4.0
D11220965,5.5,6.5,3.5,7.0,3.5,5.0
D11220966,4.0,7.0,3.5,7.0,5.0,6.0
D11221167,5.0,6.0,2.5,5.0,5.0,3.5
D11221483,4.0,6.5,3.5,7.0,3.0,3.0
D11221490,5.0,6.5,4.5,7.0,5.0,3.5
D11221890,5.5,5.5,5.0,5.5,5.5,3.5
D11221891,5.0,5.5,5.5,5.5,4.5,3.0
D11221896,5.5,5.5,3.5,5.0,4.5,4.0
D11222094,4.0,5.5,4.0,7.0,2.5,2.5
D11222186,5.0,6.0,4.5,6.0,3.5,5.0
D11222346,6.0,5.5,6.0,5.0,3.0,3.5
D11222347,4.5,6.0,5.5,5.0,3.5,3.0
D11222348,5.0,6.0,5.0,5.0,4.5,4.5
D11222545,6.0,6.5,6.0,6.0,4.0,4.0
D11222546,4.5,6.5,6.0,6.0,4.0,3.5
D11230232,5.0,6.0,4.0,4.0,4.0,4.0
D11230233,5.0,6.0,4.0,6.0,4.0,4.0
D11230743,5.0,6.0,4.0,7.0,5.0,4.0
D11230745,4.5,5.0,4.0,7.0,6.0,3.5
D11231016,5.0,6.0,5.5,5.0,5.0,4.0
D11231018,3.5,5.5,2.0,3.0,2.0,2.5
D11231019,4.5,6.0,1.0,5.0,2.0,2.0
D11231020,3.5,4.0,3.0,3.0,2.0,3.0
D11231023,4.5,6.0,2.5,4.0,3.0,3.0
D11231027,6.0,6.0,6.0,7.0,6.0,5.0
D11231732,3.5,6.0,3.0,5.0,4.0,2.5
D11232110,6.0,5.5,5.5,7.0,3.5,3.0
D11232885,4.0,6.0,3.0,6.5,4.0,4.5
D11232886,5.5,6.5,5.5,6.5,5.0,4.5
D12210089,6.0,7.0,4.0,6.0,6.5,3.5
D12210090,5.5,6.5,5.0,7.0,4.0,2.5
D12210214,5.0,6.0,4.0,4.0,1.0,4.0
D12210332,5.0,6.5,5.0,6.0,5.0,3.0
D12210333,5.0,6.0,4.0,6.0,2.5,1.5
D12210339,4.5,6.5,3.0,3.0,0.0,1.0
D12210340,5.0,6.0,5.5,4.0,1.5,1.0
D12210342,5.5,6.5,6.0,7.0,3.0,4.0
D12210343,5.5,6.0,7.0,7.0,4.0,4.0
D12210730,4.5,6.0,3.0,6.0,3.5,2.0
D12210731,4.5,5.5,3.5,6.0,3.5,2.0
D12210740,6.0,6.0,4.0,5.0,3.0,3.0
D12210741,6.0,6.0,4.0,5.0,2.5,2.5
D12210962,4.0,6.0,1.0,4.0,1.5,2.0
D12211062,5.5,6.0,2.0,5.0,2.0,2.5
D12211136,4.5,5.5,1.0,4.0,2.0,1.0
D12211379,5.5,6.0,5.0,4.0,4.5,3.0
D12211407,4.5,6.0,3.0,4.0,2.0,1.0
D12211408,4.0,6.5,3.0,4.0,2.0,1.0
D12211540,4.5,5.5,2.0,3.0,1.5,1.0
D12211541,5.0,5.5,2.0,4.0,1.0,1.0
D12211542,4.0,6.0,6.0,6.0,3.0,2.5
D12211543,4.5,5.5,6.0,6.0,3.0,2.0
D12211579,3.5,5.5,3.0,4.0,1.0,2.0
D12211580,4.5,4.5,7.0,4.5,5.0,3.0
D12211581,5.0,5.5,2.0,5.0,1.0,1.0
D12211582,4.5,5.5,2.0,4.5,1.5,1.0
D12211630,6.0,6.0,7.0,6.0,5.0,4.0
D12211631,5.5,6.0,7.0,6.5,5.0,4.5
D12211632,5.5,6.5,5.0,6.0,4.0,4.0
D12211633,6.0,6.5,5.0,6.0,4.0,3.0
D12211634,5.0,6.5,5.0,6.0,4.0,2.0
D12211635,4.0,5.5,4.0,5.5,4.0,3.0
D12211636,3.5,5.0,6.0,5.0,4.0,2.5
D12211700,3.0,6.0,1.0,4.0,2.0,3.0
D12211701,5.0,5.5,2.0,5.0,1.0,2.0
D12211702,3.5,5.5,2.5,6.0,3.5,2.0
D12211703,4.0,5.5,2.0,6.0,4.5,2.5
D12211739,4.0,5.5,4.0,4.0,3.0,2.0
D12211740,3.5,6.0,3.0,4.0,2.5,2.5
D12211741,5.0,6.0,4.0,5.5,4.0,2.0
D12211742,4.0,6.0,4.0,4.0,4.0,2.0
D12211943,4.5,5.5,6.0,4.5,3.0,2.0
D12211944,4.5,5.5,6.0,4.5,3.0,3.0
D12212056,5.0,6.0,0.0,5.0,2.0,1.0
D12212057,3.0,4.5,0.0,4.5,1.0,3.5
D12212132,5.0,6.0,6.0,5.0,4.5,4.0
D12212162,3.6666666666666665,5.0,4.0,3.0,3.6666666666666665,2.0
D12212163,5.333333333333333,6.0,7.0,4.0,5.5,3.0
D12212164,5.666666666666667,6.0,5.0,4.5,5.166666666666667,3.5
D12212276,4.0,6.0,4.5,5.0,4.0,2.0
D12212430,4.5,4.5,0.0,4.5,1.5,2.0
D12212431,4.0,5.5,3.0,5.0,1.0,3.0
D12212432,3.5,5.0,3.0,4.0,2.0,2.0
D12212433,4.0,6.0,3.0,5.0,2.0,1.5
D12212522,5.333333333333333,6.0,5.0,4.5,5.0,2.0
D12212543,4.0,5.0,2.0,4.0,1.0,2.5
D12212544,4.5,4.5,6.0,4.5,4.0,4.0
D12212545,3.5,6.0,5.0,4.0,5.0,2.5
D12212568,5.5,6.0,6.0,6.0,3.5,3.5
D12212714,4.0,5.0,3.0,4.0,1.0,2.0
D12212715,3.5,5.5,3.0,3.5,1.0,2.5
D12212716,3.5,5.5,3.0,3.5,1.5,2.0
D12212717,5.5,6.0,3.0,5.0,0.0,2.0
D12212718,3.5,5.0,2.0,4.5,1.0,3.0
D12212719,3.5,5.5,3.0,4.0,1.0,1.0
D12212729,4.0,6.0,0.0,4.0,0.0,2.5
D12212730,4.5,4.5,0.0,4.5,0.0,4.0
D12212733,4.0,6.0,0.0,3.5,0.0,2.5
D12212734,4.5,5.5,0.0,5.0,0.0,2.5
D12212812,5.0,6.0,5.5,6.0,5.5,3.5
D12212841,4.0,5.5,0.0,4.0,0.0,3.0
D12212842,4.5,6.0,0.0,4.0,0.0,2.5
D12221368,6.0,6.5,5.0,6.0,5.5,4.5
D12221369,5.0,5.5,5.5,6.0,3.5,5.0
D12221670,5.0,5.75,4.0,5.5,3.8333333333333335,3.0
D12221796,3.5,6.0,3.0,5.0,4.0,2.0
D12221797,3.5,5.5,2.5,4.5,4.0,2.0
D12221798,5.0,5.5,5.0,5.5,5.5,3.0
D12221799,5.0,5.5,4.5,6.0,5.5,3.0
D12221800,4.5,6.5,5.5,5.5,4.0,5.0
D12221801,6.0,6.0,5.0,6.0,5.0,5.0
D12222052,4.5,5.5,6.0,4.0,3.0,2.0
D12222053,4.0,5.0,2.5,4.0,3.0,2.0
D12222054,6.0,6.5,5.5,7.0,5.0,5.0
D12222391,5.5,6.0,6.0,5.0,4.0,4.5
D12222392,4.0,5.5,2.0,4.5,2.0,1.5
D12222393,5.0,5.5,6.0,5.5,3.0,3.0
D12222394,5.0,6.5,4.5,5.5,5.0,3.0
D12222395,5.5,6.0,5.0,5.5,5.0,3.0
D12222396,4.5,6.0,4.5,5.0,2.0,3.0
D12222730,5.5,6.5,6.0,6.0,5.0,7.0
D12222731,5.0,6.5,5.5,5.5,5.0,5.0
D12222732,3.5,4.0,2.5,5.0,3.0,2.5
D12231225,5.0,6.5,2.5,7.0,6.0,4.5
D12231721,6.0,6.5,6.0,6.0,5.0,5.0
D12231722,3.5,5.5,3.0,4.0,4.0,1.5
D12232273,5.0,6.5,6.0,6.0,5.0,5.0
F01220349,5.0,6.0,5.5,6.0,5.5,5.0
F01220351,5.0,6.0,5.5,6.5,5.5,5.0
F01220358,3.0,4.5,3.0,3.5,2.0,2.5
F01220562,5.0,5.5,5.0,5.5,4.0,3.0
F01221694,5.0,5.0,3.0,5.0,3.0,4.0
F01221717,5.0,7.0,6.0,7.0,3.0,4.0
F01221811,5.5,5.5,0.0,4.0,5.0,3.5
F01222032,4.5,6.0,5.0,6.0,3.0,3.0
F01222033,4.5,6.5,5.0,6.0,3.0,3.0
F01222034,5.0,6.0,5.0,6.0,3.0,3.0
F01222266,5.0,6.0,7.0,5.0,3.0,4.0
F01222267,4.5,5.5,7.0,5.0,3.5,3.0
F01222268,5.0,5.5,7.0,5.0,3.0,3.0
F01222270,4.5,6.0,6.0,6.0,3.5,3.0
F01222271,5.5,6.0,7.0,7.0,5.0,2.0
F01222347,5.0,5.5,3.0,4.0,5.0,2.5
F01222888,6.0,6.5,5.5,7.0,4.5,4.0
F01222889,5.0,7.0,4.0,7.0,4.0,3.0
F01240932,5.0,5.5,5.0,4.5,0.0,3.0
F01242335,5.0,6.0,5.0,4.0,4.5,2.0
F02212794,4.0,6.5,4.0,5.0,4.0,4.0
F02220579,5.0,7.5,7.0,7.0,4.0,4.0
F02220829,5.0,6.5,7.0,6.0,4.0,3.0
F02220838,5.5,6.5,6.0,6.0,4.0,5.0
F02220839,5.0,6.5,6.0,6.0,4.0,5.0
F02220840,5.25,6.5,6.0,6.0,4.0,5.0
F02220841,5.5,6.5,6.0,7.0,4.75,4.0
F02221507,4.0,4.0,0.0,2.0,3.0,1.0
F02221529,5.0,5.0,0.0,2.0,2.0,1.0
F02221560,4.0,5.0,4.0,2.0,1.0,1.0
F02221561,4.5,5.0,3.0,2.0,1.0,1.0
F02221563,4.5,5.0,3.5,2.0,1.0,1.0
F02221596,4.5,5.0,3.0,2.0,1.0,1.0
F02232179,4.5,6.0,4.0,5.5,3.0,4.0
F02241166,5.0,4.0,4.0,5.0,3.0,3.5
F03221250,3.0,6.0,1.0,3.0,1.5,1.5
F03221434,6.0,6.0,6.0,6.0,3.0,3.0
F03221643,4.5,5.5,2.0,4.0,3.0,3.5
F03221662,5.0,5.5,0.0,3.0,2.5,3.0
F03231597,5.0,6.0,4.0,5.5,3.0,4.0
F03231598,5.0,6.0,4.0,7.0,3.0,4.0
F03231599,5.0,6.0,4.0,5.5,3.0,4.5
F03231600,6.0,6.0,4.0,5.5,3.0,4.0
F03231603,5.0,6.0,4.0,5.5,3.0,3.0
F03231604,5.0,6.0,4.0,7.0,3.0,4.0
F03231605,5.0,6.0,4.0,5.5,3.0,4.0
F03231606,6.0,6.0,4.0,5.5,3.0,4.0
F03232494,6.0,6.0,4.0,5.5,3.0,4.0
F03232495,6.0,6.0,4.0,5.5,3.0,4.0
F03232496,6.0,6.0,4.0,5.5,3.0,4.0
F04221746,6.0,6.0,4.0,5.5,4.0,3.0
F04231405,5.0,6.5,4.5,5.5,5.0,5.0
F05220509,5.0,6.0,5.5,3.0,2.0,1.0
F05220530,4.0,5.5,2.0,3.0,4.0,1.0
F06210281,5.0,6.0,4.0,5.0,3.0,4.0
F06212614,5.0,6.0,4.0,6.0,5.0,4.5
F07221213,5.0,6.0,5.0,7.0,5.0,3.0
F07222904,5.0,6.0,4.0,3.0,2.0,1.5
F07222905,5.0,6.0,4.0,3.0,2.5,2.0
F07222907,5.0,4.5,4.0,4.0,4.0,1.5
F07222908,5.0,5.5,4.0,4.0,3.0,2.0
F07222909,5.0,6.0,4.0,4.0,3.0,2.0
F08210264,5.0,5.666666666666667,5.0,6.0,3.0,4.0
F08210480,5.0,4.0,4.0,5.0,5.5,4.0
F08210683,2.0,3.0,2.0,3.0,3.0,4.0
F08211486,4.0,4.5,0.0,4.0,3.0,4.0
F08211487,4.0,5.0,0.0,4.0,3.0,4.0
F08211593,4.0,6.0,5.0,5.5,3.0,4.0
F08211595,5.0,6.0,2.0,5.0,3.0,4.0
F08211608,4.0,6.0,4.0,4.0,3.5,2.5
F08211642,4.0,6.0,2.0,5.0,3.0,4.0
F08211643,4.0,6.0,3.0,5.0,3.0,4.0
F08211644,4.0,6.0,3.0,5.0,3.0,4.0
F08211966,4.0,4.0,3.0,3.0,3.5,1.0
F08212108,6.0,6.5,7.0,7.0,5.5,4.5
F08212201,3.0,6.0,0.0,2.0,4.0,3.0
F08212357,5.0,6.6,2.0,5.0,1.5,2.0
F08230035,5.0,6.0,4.0,5.5,3.0,5.0
F09210256,4.0,6.0,0.0,3.0,3.5,3.0
F09210766,5.0,5.0,5.0,6.0,3.0,4.0
F09211507,6.0,5.5,6.0,6.0,3.0,3.5
F09211844,5.0,6.0,2.0,6.0,4.5,4.5
F09212554,4.0,5.5,2.0,4.0,3.0,2.5
F09212604,6.0,5.0,7.0,6.0,5.0,4.0
F10210719,6.0,6.5,7.0,7.0,5.0,3.0
F10210834,5.0,7.0,7.0,7.0,3.5,2.5
F10211215,6.0,5.0,5.0,6.0,3.0,4.0
F10211526,5.0,7.0,7.0,7.0,4.0,3.5
F10211986,4.5,5.5,5.0,6.0,4.5,4.0
F10212829,5.0,5.0,3.0,5.0,4.5,3.0
F10212857,6.0,6.0,5.0,5.0,4.0,3.5
F10222694,5.0,6.0,4.0,3.0,3.0,1.5
F10222695,5.0,6.0,4.0,3.0,3.0,1.0
F10230107,5.5,6.0,5.0,7.0,5.0,3.5
F10230171,5.5,6.5,6.0,6.0,5.0,4.0
F10230296,5.0,6.5,5.0,6.0,5.0,5.0
F10231071,6.0,5.5,6.5,5.5,5.0,4.0
F11210434,5.0,6.0,4.0,5.5,3.0,4.0
F11210435,5.0,6.0,4.0,5.5,3.0,4.0
F11210436,5.0,6.0,4.0,5.5,3.0,4.0
F11211135,6.0,6.5,4.0,5.5,3.0,4.0
F11211136,6.0,6.5,7.0,7.0,3.0,4.0
F11212434,5.0,6.5,3.5,4.0,2.0,1.0
F11212441,4.0,6.0,3.0,3.0,1.0,1.0
F11220374,5.0,6.0,4.0,7.0,6.0,6.0
F11220376,5.0,6.0,4.0,6.0,5.0,5.0
F11220377,5.0,6.0,4.0,6.0,5.0,4.0
F11220378,5.0,6.0,4.0,6.0,5.0,5.0
F11220877,4.0,5.5,2.0,5.0,2.0,6.0
F11223055,5.0,6.0,5.5,4.0,4.5,2.6666666666666665
F12210838,5.0,6.5,6.0,7.0,5.0,2.0
F12210839,5.0,6.5,6.0,7.0,5.0,3.0
F12211126,5.0,6.8,6.0,7.0,3.8333333333333335,3.0
F12211127,5.0,6.5,4.0,7.0,3.5,4.0
F12211128,5.0,7.0,4.0,7.0,4.0,4.0
F12211409,5.0,6.0,6.0,5.5,4.0,4.0
F12211410,5.0,6.0,7.0,5.5,0.0,4.0
F12212322,5.0,6.0,6.0,5.5,4.5,4.0
F12212324,5.0,6.0,6.0,5.5,4.0,4.0
F12212365,5.0,6.0,6.0,5.5,3.5,4.0
F12220172,5.0,6.0,4.0,6.0,3.0,4.0
F12220173,5.0,6.0,4.0,5.0,3.0,4.0
F12230137,6.0,6.5,5.5,4.0,6.0,2.5
F12230293,5.0,6.0,5.0,5.0,5.0,3.0
F12230552,5.5,6.5,4.5,5.0,3.5,3.5
F12231419,5.0,6.0,3.5,6.0,4.5,2.5
F12232202,5.5,6.0,6.5,4.0,4.0,1.5
F12232240,5.0,6.0,4.0,5.5,5.0,3.5
F12232255,5.0,6.0,4.0,5.5,4.0,3.0
G01221726,4.5,6.0,6.0,7.0,3.0,4.0
G01222553,5.0,6.5,7.0,7.0,4.0,4.0
G01222554,6.0,7.0,7.0,7.0,4.0,4.0
G01222555,6.0,6.0,6.0,7.0,5.0,4.0
G01222557,5.0,6.0,3.0,6.0,3.0,2.0
G01222558,5.0,6.5,7.0,7.0,4.0,4.0
G01232116,4.0,5.0,4.0,3.0,3.0,2.5
G01232117,4.5,5.0,3.0,4.0,5.0,2.0
G02220828,5.0,6.0,5.0,6.0,3.0,4.0
G12220725,3.5,6.0,4.0,3.0,4.0,3.0
G12220726,5.0,6.0,4.0,6.0,6.0,5.0
G12220727,5.0,6.0,4.0,6.0,4.0,2.0
G12220728,5.5,6.0,4.0,7.0,6.0,5.0
G12222664,5.0,6.0,4.0,5.5,5.0,4.0
G12222665,5.0,6.0,4.0,5.5,5.5,6.0
P11220792,5.0,5.5,2.0,4.0,2.0,3.0
P11220793,5.0,5.5,2.5,4.0,2.0,3.0
Z01230690,4.5,4.5,4.0,5.0,5.0,3.0
Z01230691,4.0,6.0,3.0,6.0,5.0,3.5
Z01230788,4.5,4.5,3.0,4.5,3.0,4.0
Z01230789,4.5,6.0,2.5,5.0,3.0,1.5
Z01230790,4.0,3.5,3.5,5.0,4.0,3.0
Z01230796,4.0,5.0,2.0,4.0,2.0,2.0
Z01230797,3.5,6.0,3.0,4.0,1.0,2.5
Z01230798,3.5,5.5,1.0,4.0,4.0,2.0
Z01230806,4.5,4.5,4.5,3.0,2.0,2.0
Z01230807,2.0,6.0,3.0,4.5,2.5,3.0
Z01230808,5.5,6.0,4.0,3.0,1.0,2.0
Z01230811,4.0,5.0,2.0,3.0,3.0,2.0
Z01230812,3.5,5.5,1.0,3.5,1.5,2.5
Z01230813,3.5,5.0,2.0,4.0,2.0,2.0
Z01230814,4.0,6.0,2.0,5.0,1.5,2.5
Z01230815,3.5,5.5,2.5,4.0,2.0,2.0
Z01231005,4.0,5.5,3.5,4.0,2.0,2.0
Z01231007,2.5,5.0,3.5,4.0,4.0,2.0
Z01231012,3.0,4.5,4.5,5.0,3.0,1.5
Z01231015,3.5,5.0,2.0,5.0,3.0,3.0
Z01231568,4.0,6.0,2.5,7.0,5.0,5.0
Z01231765,3.5,5.0,3.5,4.0,5.0,2.0
Z01231768,2.5,5.0,2.0,4.0,2.0,2.0
Z01231779,5.0,5.0,3.5,4.0,2.5,2.5
Z01231780,4.0,6.0,3.0,3.0,3.5,2.5
Z01231781,3.5,5.5,2.5,4.0,2.0,1.0
Z01231782,4.5,4.5,4.0,4.5,3.0,1.0
Z01240074,5.0,5.0,2.5,4.0,0.0,3.0
Z01240208,3.5,6.0,4.0,4.0,0.0,3.0
Z01240216,5.0,6.0,5.5,6.0,6.0,3.0
Z01240219,5.0,6.0,4.5,6.0,6.0,4.0
Z01240223,5.5,6.0,6.0,6.0,5.0,2.0
Z01240224,5.0,6.0,5.5,6.0,6.0,4.0
Z01241192,5.5,6.0,6.0,5.5,7.0,4.0
Z01241193,5.5,6.5,6.5,7.0,4.5,6.0
Z01241302,5.5,5.5,4.5,7.0,4.5,3.0
Z01241530,5.0,6.0,4.0,7.0,6.0,6.0
Z01241532,4.0,5.5,4.5,4.0,4.0,2.0
Z01242151,5.0,6.0,4.0,4.0,3.0,5.0
Z01242154,5.0,6.0,4.0,5.5,6.0,3.0
Z01242155,5.0,6.0,4.0,5.0,3.0,4.0
Z01242158,5.0,6.0,4.0,5.5,5.0,3.0
Z01242785,5.5,5.5,4.5,7.0,4.0,5.0
Z02232541,4.5,6.0,2.5,4.0,2.5,2.0
Z02232718,5.0,4.5,3.0,4.5,2.5,4.0
Z02232725,4.0,6.0,3.0,6.0,4.0,3.5
Z02232729,5.0,6.0,4.0,5.5,3.0,4.0
Z02232736,5.0,5.5,2.5,5.0,4.0,3.0
Z02240458,4.0,6.0,4.0,4.5,5.0,3.0
Z04230343,6.0,6.5,4.5,8.0,2.5,2.5
Z04230525,6.0,6.5,4.0,8.0,3.5,4.0
Z04231490,5.0,6.0,4.0,6.0,4.5,4.0
Z04231507,5.5,6.5,5.0,6.0,5.5,4.5
Z04231509,5.5,6.5,4.0,6.0,4.5,5.0
Z05220896,4.5,6.0,3.0,4.0,2.0,2.0
Z05220897,4.0,5.0,3.0,2.0,2.0,2.0
Z05221984,5.0,6.0,6.0,6.0,4.0,3.0
Z05221985,3.5,5.0,2.0,5.0,2.0,1.0
Z05221986,5.0,4.5,5.0,5.0,5.0,2.0
Z05221987,4.0,4.0,0.0,4.0,1.0,2.5
Z05221988,4.5,6.5,5.0,5.0,4.0,1.0
Z05221989,5.0,6.0,3.5,5.0,3.5,5.5
Z05221990,6.0,4.5,3.5,6.0,3.5,2.0
Z05221992,4.0,6.0,3.0,6.0,3.0,2.0
Z05221993,5.0,6.0,6.0,6.0,3.0,3.0
Z05221994,6.0,6.5,5.0,5.5,4.0,3.5
Z05221995,6.0,6.0,2.0,4.0,4.0,2.5
Z05221996,5.0,5.5,6.0,5.5,4.0,3.5
Z05221997,4.5,4.5,6.0,6.0,2.0,3.0
Z05221998,5.0,4.0,4.0,3.5,3.0,3.0
Z05221999,4.5,5.5,1.5,4.5,1.0,2.0
Z05222000,5.0,6.0,0.0,4.0,2.5,1.5
Z05222002,4.0,6.0,2.5,5.0,1.0,1.5
Z05222004,5.0,6.5,4.0,5.0,3.0,3.0
Z05222009,5.0,6.0,4.0,4.0,3.0,4.0
Z05222010,4.5,5.5,3.0,5.0,5.0,2.5
